symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after
1000PEPEUSDT,2026-04-20T04:49:59.999000+00:00,2026-04-20T05:09:59.999000+00:00,0.0037275453600000004,0.0036998098900000004,-1.12,-5844.13,stop_loss,1,65.4,4,-0.941,0.1105,0.04,1.0499999999999938e-05,124270.11
TONUSDT,2026-04-20T12:24:59.999000+00:00,2026-04-20T13:09:59.999000+00:00,1.30666128,1.310123637142857,0.4313,2143.93,vol_trail,3,72.7,9,-0.4054,1.4413,0.04,0.0026642857142857063,125975.23
ADAUSDT,2026-04-20T14:24:59.999000+00:00,2026-04-20T14:44:59.999000+00:00,0.2490498,0.24686133214285716,-1.1006,-5546.14,stop_loss,3,71.4,4,-0.7658,0.0,0.04,0.0008357142857142869,120158.79
CHZUSDT,2026-04-20T17:34:59.999000+00:00,2026-04-20T19:09:59.999000+00:00,0.045639125999999995,0.04659353657142857,1.0497,5045.01,vol_trail,3,72.4,19,-0.2474,1.8442,0.04,0.0003557142857142856,124852.28
FILUSDT,2026-04-20T18:09:59.999000+00:00,2026-04-20T19:49:59.999000+00:00,0.9341868000000001,0.9254220214285714,-1.0939,-5252.97,stop_loss,3,71.7,20,-1.0723,0.0,0.04,0.00335714285714286,119599.31
TONUSDT,2026-04-20T20:49:59.999000+00:00,2026-04-20T21:14:59.999000+00:00,1.34866968,1.3401140664285713,-1.1423,-5464.65,stop_loss,7,79.0,5,-0.7608,0.0,0.04,0.0032071428571428845,113772.54
ETHUSDT,2026-04-22T02:29:59.999000+00:00,2026-04-22T03:39:59.999000+00:00,2354.7108479999997,2357.314871285714,0.0836,380.17,vol_trail,8,82.0,14,-0.1886,1.0502,0.04,7.3814285714285495,113767.57
RUNEUSDT,2026-04-22T00:39:59.999000+00:00,2026-04-22T08:24:59.999000+00:00,0.46969392000000004,0.4984645728571429,3.6834,16762.79,vol_trail,2,68.9,93,-0.8903,5.1097,0.04,0.0031000000000000034,130530.35
ETHUSDT,2026-04-22T15:39:59.999000+00:00,2026-04-22T16:54:59.999000+00:00,2409.0617159999997,2385.142161857143,-1.0885,-5683.32,stop_loss,3,73.0,15,-1.0191,0.0993,0.04,9.184285714285547,124459.94
RUNEUSDT,2026-04-22T16:34:59.999000+00:00,2026-04-22T17:44:59.999000+00:00,0.49989996000000003,0.49136242214285714,-1.0503,-5473.42,stop_loss,2,69.6,14,-0.8994,0.5636,0.04,0.003335714285714283,118986.52
RUNEUSDT,2026-04-24T06:09:59.999000+00:00,2026-04-24T06:29:59.999000+00:00,0.47779554,0.47478359571428574,-1.1432,-5441.25,stop_loss,2,68.3,4,-1.2405,0.2481,0.04,0.0011285714285714193,113182.57
RUNEUSDT,2026-04-26T15:24:59.999000+00:00,2026-04-26T19:09:59.999000+00:00,0.49249848,0.5066058014285715,3.7548,16999.11,vol_trail,8,81.3,45,-0.1082,4.8696,0.04,0.0014785714285714205,129824.51
1000LUNCUSDT,2026-04-26T18:49:59.999000+00:00,2026-04-27T00:09:59.999000+00:00,0.05506101,0.060133685142857135,3.8653,17457.48,vol_trail,1,63.9,64,-0.3524,5.2016,0.04,0.0005221428571428559,147281.99
1000LUNCUSDT,2026-04-27T03:09:59.999000+00:00,2026-04-27T03:44:59.999000+00:00,0.064602918,0.06235788307142857,-1.0241,-6033.15,stop_loss,1,66.2,7,-0.9461,0.0,0.04,0.0008878571428571426,141171.68
