symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after
TONUSDT,2026-04-20T20:49:59.999000+00:00,2026-04-20T21:14:59.999000+00:00,1.34866968,1.3401140664285713,-1.1423,-5636.99,stop_loss,7,79.0,5,-0.7608,0.0,0.04,0.0032071428571428845,117360.65
ETHUSDT,2026-04-22T02:29:59.999000+00:00,2026-04-22T03:39:59.999000+00:00,2354.7108479999997,2357.314871285714,0.0836,392.58,vol_trail,8,82.0,14,-0.1886,1.0502,0.04,7.3814285714285495,117483.68
ETHUSDT,2026-04-22T15:39:59.999000+00:00,2026-04-22T16:54:59.999000+00:00,2409.0617159999997,2385.142161857143,-1.0885,-5115.27,stop_loss,3,73.0,15,-1.0191,0.0993,0.04,9.184285714285547,112146.54
1000LUNCUSDT,2026-04-26T18:49:59.999000+00:00,2026-04-27T00:09:59.999000+00:00,0.05506101,0.060133685142857135,3.8653,17339.26,vol_trail,1,63.9,64,-0.3524,5.2016,0.04,0.0005221428571428559,129400.65
1000LUNCUSDT,2026-04-27T03:09:59.999000+00:00,2026-04-27T03:44:59.999000+00:00,0.064602918,0.06235788307142857,-1.0241,-5300.67,stop_loss,1,66.2,7,-0.9461,0.0,0.04,0.0008878571428571426,124032.19
ZECUSDT,2026-04-30T16:44:59.999000+00:00,2026-04-30T16:54:59.999000+00:00,339.177822,340.18980557142856,0.3426,1699.64,vol_trail,1,65.1,2,0.0,1.2524,0.04,1.0028571428571564,125429.79
ZECUSDT,2026-04-30T20:39:59.999000+00:00,2026-04-30T21:49:59.999000+00:00,354.62091000000004,349.17836464285716,-1.0562,-5299.09,stop_loss,1,60.3,14,-0.9223,0.2641,0.04,2.1207142857142895,119979.69
PENDLEUSDT,2026-05-01T00:14:59.999000+00:00,2026-05-01T00:59:59.999000+00:00,1.44788952,1.4179056478571428,-1.0412,-4996.83,stop_loss,2,69.1,9,-1.4927,0.391,0.04,0.011764285714285718,114876.54
SOLUSDT,2026-05-01T02:49:59.999000+00:00,2026-05-01T03:19:59.999000+00:00,83.71674,83.76610057142857,0.0416,191.2,vol_trail,6,78.7,6,-0.6064,1.3197,0.04,0.11214285714285767,114450.29
TAOUSDT,2026-05-01T08:39:59.999000+00:00,2026-05-01T11:34:59.999000+00:00,259.421874,263.0459517142857,1.6346,7483.38,vol_trail,5,77.1,35,-0.6854,2.4107,0.04,0.8578571428571442,121684.47
ETHUSDT,2026-05-01T12:29:59.999000+00:00,2026-05-01T13:44:59.999000+00:00,2304.4608,2305.178872,-0.0277,-134.11,vol_trail,6,77.6,15,-0.3425,0.606,0.04,4.613571428571471,119788.77
SOLUSDT,2026-05-01T12:24:59.999000+00:00,2026-05-01T13:54:59.999000+00:00,84.33686399999999,84.34277092857144,-0.097,-472.18,vol_trail,7,80.1,18,-0.2422,0.9989,0.04,0.13214285714285776,119316.59
1000PEPEUSDT,2026-05-01T13:04:59.999000+00:00,2026-05-01T15:49:59.999000+00:00,0.003970794,0.003997686017142857,0.8095,3907.71,vol_trail,3,72.8,33,-0.3903,1.6129,0.04,1.2400000000000085e-05,123063.2
XRPUSDT,2026-05-01T13:34:59.999000+00:00,2026-05-01T15:54:59.999000+00:00,1.39267848,1.393396265,0.0147,70.75,vol_trail,8,81.7,28,-0.4694,0.9064,0.04,0.002471428571428569,123133.95
TAOUSDT,2026-05-01T14:59:59.999000+00:00,2026-05-01T16:29:59.999000+00:00,266.56330199999996,270.18023885714285,0.9836,4694.48,vol_trail,2,68.3,18,-0.0507,2.2991,0.04,1.421428571428574,127828.42
1000LUNCUSDT,2026-05-02T05:04:59.999000+00:00,2026-05-02T05:49:59.999000+00:00,0.07167433200000001,0.07058695121428571,-1.0569,-5403.9,stop_loss,1,65.4,9,-1.0388,0.2455,0.04,0.0004235714285714289,122268.79
TAOUSDT,2026-05-02T06:54:59.999000+00:00,2026-05-02T06:59:59.999000+00:00,275.365062,275.93480199999993,0.2361,1154.53,vol_trail,9,84.5,1,0.0,0.943,0.04,0.7550000000000036,123102.23
TAOUSDT,2026-05-02T18:34:59.999000+00:00,2026-05-02T18:49:59.999000+00:00,280.486086,283.18692271428574,1.1232,5530.89,vol_trail,1,64.3,3,0.0,2.7193,0.04,0.9164285714285663,128361.85
TAOUSDT,2026-05-03T05:04:59.999000+00:00,2026-05-03T05:44:59.999000+00:00,287.567502,288.38945342857136,0.34,1745.81,vol_trail,3,71.4,8,-0.2751,1.2281,0.04,0.8142857142857167,129781.27
TAOUSDT,2026-05-03T15:14:59.999000+00:00,2026-05-03T17:44:59.999000+00:00,290.288046,287.86170185714286,-1.1061,-5742.04,stop_loss,5,76.9,30,-0.8439,0.4198,0.04,0.9242857142857182,123745.75
DASHUSDT,2026-05-04T00:44:59.999000+00:00,2026-05-04T00:54:59.999000+00:00,39.66793199999999,40.66757914285714,1.4773,7312.36,vol_trail,2,67.1,2,0.0,2.6946,0.04,0.2657142857142851,130925.11
ETHUSDT,2026-05-04T01:59:59.999000+00:00,2026-05-04T03:39:59.999000+00:00,2350.950096,2376.030413142857,1.24,6493.72,vol_trail,6,77.8,20,0.0,1.7222,0.04,7.745714285714322,136371.74
TONUSDT,2026-05-04T02:29:59.999000+00:00,2026-05-04T04:04:59.999000+00:00,1.3748749200000001,1.3661481442857142,-1.1422,-5968.62,stop_loss,2,67.4,19,-0.9537,0.379,0.04,0.003271428571428608,130339.95
BNBUSDT,2026-05-04T02:44:59.999000+00:00,2026-05-04T04:09:59.999000+00:00,626.685312,629.4940759999998,0.6286,3274.67,vol_trail,2,67.7,17,-0.5028,1.5307,0.04,1.607142857142849,133614.63
DASHUSDT,2026-05-04T03:59:59.999000+00:00,2026-05-04T04:14:59.999000+00:00,47.60952,47.77829957142857,0.0796,434.26,vol_trail,1,58.1,3,0.0,1.2541,0.04,0.740000000000001,134048.89
ETHUSDT,2026-05-04T14:54:59.999000+00:00,2026-05-04T15:19:59.999000+00:00,2377.015308,2354.6600452142857,-1.0937,-5864.35,stop_loss,7,79.2,5,-1.4279,0.0,0.04,8.563571428571484,127916.64
DASHUSDT,2026-05-04T21:29:59.999000+00:00,2026-05-04T23:04:59.999000+00:00,48.929784000000005,49.24086414285715,0.2386,1221.03,vol_trail,1,63.0,19,0.0,1.5032,0.04,0.4842857142857149,129044.62
WLDUSDT,2026-05-06T03:24:59.999000+00:00,2026-05-06T05:19:59.999000+00:00,0.25085016000000004,0.2508283957142857,-0.0594,-306.44,vol_trail,1,64.4,23,-0.2205,1.1465,0.04,0.0009071428571428623,128481.25
DASHUSDT,2026-05-06T07:09:59.999000+00:00,2026-05-06T08:04:59.999000+00:00,52.46049,53.577853714285716,0.5127,2630.25,vol_trail,9,83.6,11,-0.7832,1.1256,0.04,0.8528571428571422,130067.78
BNBUSDT,2026-05-06T07:44:59.999000+00:00,2026-05-06T08:34:59.999000+00:00,639.987972,641.491676,0.6158,3157.29,vol_trail,7,79.4,10,-0.8058,1.9157,0.04,0.7892857142857436,133225.07
ADAUSDT,2026-05-06T08:49:59.999000+00:00,2026-05-06T08:54:59.999000+00:00,0.26975393999999997,0.26984601999999996,-0.0123,-65.24,vol_trail,3,72.6,1,0.0,0.9194,0.04,0.0009571428571428588,132634.4
WLDUSDT,2026-05-06T08:44:59.999000+00:00,2026-05-06T11:24:59.999000+00:00,0.25695138,0.2595409385714286,1.0257,5466.17,vol_trail,1,59.9,32,0.0,1.9496,0.04,0.0009642857142857152,137990.37
SOLUSDT,2026-05-06T11:24:59.999000+00:00,2026-05-06T11:44:59.999000+00:00,89.957988,89.45246307142857,-1.1621,-6414.42,stop_loss,3,72.5,4,-0.9795,0.0,0.04,0.18785714285714356,131100.18
ICPUSDT,2026-05-06T09:14:59.999000+00:00,2026-05-06T12:14:59.999000+00:00,2.835567,2.8349328999999996,-0.0311,-164.94,vol_trail,2,68.2,36,-0.5047,0.6837,0.04,0.024571428571428595,130935.24
NEARUSDT,2026-05-06T07:09:59.999000+00:00,2026-05-06T13:09:59.999000+00:00,1.3262652000000001,1.4696345857142858,11.0995,57043.18,vol_trail,1,63.6,72,-0.1556,13.3,0.04,0.005142857142857163,187978.42
ICPUSDT,2026-05-06T15:49:59.999000+00:00,2026-05-06T16:24:59.999000+00:00,2.9285856,2.933127542857143,0.047,353.31,vol_trail,5,76.8,7,-0.3646,0.7583,0.04,0.02742857142857142,188024.81
ADAUSDT,2026-05-06T21:49:59.999000+00:00,2026-05-06T22:24:59.999000+00:00,0.2680536,0.26637528571428576,-1.1443,-8599.01,stop_loss,2,69.7,7,-1.1455,0.3182,0.04,0.0006285714285714228,178690.64
NEARUSDT,2026-05-06T16:14:59.999000+00:00,2026-05-06T22:54:59.999000+00:00,1.5183036,1.4860955785714287,-1.0402,-7815.16,stop_loss,1,58.7,80,-0.9492,0.7593,0.04,0.012642857142857131,170875.48
ICPUSDT,2026-05-06T21:39:59.999000+00:00,2026-05-06T23:04:59.999000+00:00,3.040608,3.0461049428571427,0.0635,477.43,vol_trail,9,83.6,17,-0.2769,0.7077,0.04,0.026000000000000086,171352.92
1000LUNCUSDT,2026-05-08T00:09:59.999000+00:00,2026-05-08T00:39:59.999000+00:00,0.09191838,0.09059080678571428,-1.0598,-7255.83,stop_loss,9,84.2,6,-1.0302,0.4183,0.04,0.0005164285714285745,163472.14
ICPUSDT,2026-05-08T00:09:59.999000+00:00,2026-05-08T00:44:59.999000+00:00,3.0766152,3.029322585714286,-1.0561,-7220.88,stop_loss,1,66.7,7,-1.0636,0.2605,0.04,0.0184285714285714,156251.26
FILUSDT,2026-05-08T00:04:59.999000+00:00,2026-05-08T02:04:59.999000+00:00,1.0892178,1.0933884214285714,0.2192,1502.08,vol_trail,7,79.4,24,-0.2383,1.2511,0.04,0.006714285714285736,157448.54
PENDLEUSDT,2026-05-08T03:09:59.999000+00:00,2026-05-08T04:49:59.999000+00:00,1.9078815,1.9252577285714287,0.5676,3574.45,vol_trail,2,67.5,20,-0.1822,1.4335,0.04,0.01163571428571424,160837.11
ARBUSDT,2026-05-08T00:59:59.999000+00:00,2026-05-08T04:49:59.999000+00:00,0.12772554,0.12836003714285715,0.4894,3058.47,vol_trail,2,69.8,46,-0.5939,1.9515,0.04,0.0004714285714285691,163895.58
ENAUSDT,2026-05-08T05:34:59.999000+00:00,2026-05-08T06:04:59.999000+00:00,0.120504096,0.11912938364285715,-1.0765,-7057.52,stop_loss,5,77.2,6,-0.8517,0.3542,0.04,0.0005307142857142852,156570.11
NEARUSDT,2026-05-08T07:19:59.999000+00:00,2026-05-08T07:34:59.999000+00:00,1.4952990000000002,1.4995571714285714,0.264,1653.62,vol_trail,3,71.9,3,0.0,1.1053,0.04,0.005428571428571434,157913.22
ARBUSDT,2026-05-08T09:09:59.999000+00:00,2026-05-08T09:39:59.999000+00:00,0.1330266,0.13351614857142854,0.2335,1474.89,vol_trail,7,80.1,6,0.0,1.1417,0.04,0.000735714285714288,159182.52
FILUSDT,2026-05-08T12:44:59.999000+00:00,2026-05-08T12:54:59.999000+00:00,1.1172234,1.0971376714285714,-1.0477,-6663.63,stop_loss,9,83.2,2,-1.3745,0.0,0.04,0.007857142857142849,152182.6
PENDLEUSDT,2026-05-08T10:49:59.999000+00:00,2026-05-08T13:14:59.999000+00:00,2.0415082200000003,2.0513896399999996,0.2657,1691.87,vol_trail,5,76.8,29,-0.5042,1.3733,0.04,0.013485714285714243,153874.47
NEARUSDT,2026-05-08T15:44:59.999000+00:00,2026-05-08T16:09:59.999000+00:00,1.5853169999999999,1.5623660357142857,-1.0597,-6522.43,stop_loss,2,67.6,5,-0.7616,0.0,0.04,0.008928571428571428,146667.28
ARBUSDT,2026-05-08T15:59:59.999000+00:00,2026-05-08T17:34:59.999000+00:00,0.13782756000000002,0.13989344428571426,0.8247,5058.82,vol_trail,1,59.2,19,-0.7824,1.9765,0.04,0.0009714285714285695,151205.31
SOLUSDT,2026-05-08T17:29:59.999000+00:00,2026-05-08T17:34:59.999000+00:00,90.288054,90.95287721428572,1.0398,6095.18,vol_trail,8,81.1,1,0.0,2.1833,0.04,0.23999999999999894,157300.49
PENDLEUSDT,2026-05-08T16:19:59.999000+00:00,2026-05-08T19:04:59.999000+00:00,2.1152229599999997,2.0692967721428572,-1.0392,-6096.74,stop_loss,3,72.7,33,-0.9226,0.244,0.04,0.018035714285714283,151203.75
ADAUSDT,2026-05-08T15:59:59.999000+00:00,2026-05-08T19:44:59.999000+00:00,0.2695539,0.2711171942857143,0.6406,3937.68,vol_trail,1,61.8,45,-0.7111,1.3778,0.04,0.000900000000000004,155141.43
XRPUSDT,2026-05-10T02:34:59.999000+00:00,2026-05-10T06:19:59.999000+00:00,1.41698334,1.4164345135714285,-0.2526,-1567.42,vol_trail,7,80.1,45,-0.3833,0.4471,0.04,0.0018785714285714436,152731.45
ARBUSDT,2026-05-10T07:24:59.999000+00:00,2026-05-10T08:24:59.999000+00:00,0.1410282,0.14175735714285714,0.6654,4064.89,vol_trail,5,76.9,12,-0.3,1.6,0.04,0.0004000000000000055,154814.17
1000PEPEUSDT,2026-05-10T08:09:59.999000+00:00,2026-05-10T09:39:59.999000+00:00,0.00426245232,0.004261222585,-0.1339,-814.97,vol_trail,7,80.8,18,-0.1489,0.7404,0.04,9.400000000000057e-06,152474.97
ETHUSDT,2026-05-10T09:04:59.999000+00:00,2026-05-10T09:39:59.999000+00:00,2332.4664,2327.2701671428567,-1.4641,-9066.77,stop_loss,8,81.9,7,-1.0248,0.0,0.04,1.705714285714326,143408.19
XLMUSDT,2026-05-10T08:09:59.999000+00:00,2026-05-10T10:04:59.999000+00:00,0.162952584,0.16204115671428573,-1.1629,-7053.56,stop_loss,3,72.9,23,-1.2405,0.319,0.04,0.0003385714285714262,136354.64
APTUSDT,2026-05-10T08:09:59.999000+00:00,2026-05-10T10:04:59.999000+00:00,1.1047209,1.107292782857143,0.2465,1490.17,vol_trail,2,69.7,23,-0.0357,1.2008,0.04,0.0033642857142857246,137844.81
ENAUSDT,2026-05-10T08:09:59.999000+00:00,2026-05-10T10:09:59.999000+00:00,0.13067613,0.12895813178571428,-1.066,-6495.93,stop_loss,2,69.5,24,-0.9003,0.5582,0.04,0.0006664285714285718,131348.88
XRPUSDT,2026-05-10T13:29:59.999000+00:00,2026-05-10T16:14:59.999000+00:00,1.43208636,1.4472105000000002,2.9797,15655.28,vol_trail,8,82.2,33,-0.3088,3.9324,0.04,0.0019428571428571192,145681.3
1000PEPEUSDT,2026-05-10T15:49:59.999000+00:00,2026-05-10T16:29:59.999000+00:00,0.0043090616399999995,0.004322046132142858,0.3986,2083.07,vol_trail,7,79.4,8,-0.0289,1.419,0.04,1.107857142857143e-05,147764.37
APTUSDT,2026-05-10T15:59:59.999000+00:00,2026-05-10T17:39:59.999000+00:00,1.12402476,1.1744364942857142,4.9181,25630.19,vol_trail,2,67.3,20,0.0,7.5718,0.04,0.0040571428571428226,172783.18
ADAUSDT,2026-05-10T16:49:59.999000+00:00,2026-05-10T19:04:59.999000+00:00,0.28485696,0.28519295,0.0497,293.72,vol_trail,1,64.4,27,-0.0718,0.6701,0.04,0.0016714285714285618,173076.91
SOLUSDT,2026-05-10T17:04:59.999000+00:00,2026-05-10T19:04:59.999000+00:00,95.109018,96.2593157142857,1.8842,11123.18,vol_trail,5,76.4,24,-0.2894,2.7745,0.04,0.23499999999999943,184200.08
PENDLEUSDT,2026-05-11T10:14:59.999000+00:00,2026-05-11T10:59:59.999000+00:00,1.94228838,1.9194981664285715,-1.0743,-7915.51,stop_loss,8,82.0,9,-1.1218,0.2952,0.04,0.008807142857142838,175992.08
SOLUSDT,2026-05-11T13:44:59.999000+00:00,2026-05-11T14:34:59.999000+00:00,95.31906,94.54180214285714,-1.1089,-7806.38,stop_loss,8,81.6,10,-1.0415,0.6357,0.04,0.29571428571428576,167777.26
BNBUSDT,2026-05-13T01:44:59.999000+00:00,2026-05-13T03:54:59.999000+00:00,679.5858900000001,680.2110734285715,0.0687,461.23,vol_trail,2,68.2,26,-0.1809,0.6311,0.04,1.8571428571428652,167796.45
BNBUSDT,2026-05-14T00:39:59.999000+00:00,2026-05-14T00:54:59.999000+00:00,677.265426,674.4593668571428,-1.2263,-8230.8,stop_loss,2,68.7,3,-0.8558,0.0079,0.04,1.0142857142857338,158758.94
PENDLEUSDT,2026-05-14T05:24:59.999000+00:00,2026-05-14T06:34:59.999000+00:00,1.9852969800000002,1.9904518299999998,0.1738,1103.96,vol_trail,1,64.0,14,0.0,1.4408,0.04,0.0098,159631.34
ADAUSDT,2026-05-14T12:34:59.999000+00:00,2026-05-14T13:34:59.999000+00:00,0.26575314,0.2664752657142857,0.3876,2475.12,vol_trail,5,75.8,12,0.0,1.0299,0.04,0.0006214285714285704,161089.91
XRPUSDT,2026-05-14T13:14:59.999000+00:00,2026-05-14T13:34:59.999000+00:00,1.4564912399999999,1.4479639207142858,-1.1551,-7352.88,stop_loss,8,81.9,4,-0.8935,0.0,0.04,0.003178571428571364,153737.03
PENDLEUSDT,2026-05-14T14:19:59.999000+00:00,2026-05-14T17:49:59.999000+00:00,2.01280248,2.053360674285714,1.2763,7848.68,vol_trail,3,72.5,42,-0.5571,2.1543,0.04,0.012421428571428599,161406.35
ADAUSDT,2026-05-14T18:14:59.999000+00:00,2026-05-14T19:29:59.999000+00:00,0.27385476,0.27621617428571427,0.864,5578.14,vol_trail,1,66.1,15,0.0,2.1628,0.04,0.0010357142857142826,166677.21
CHZUSDT,2026-05-18T08:59:59.999000+00:00,2026-05-18T09:29:59.999000+00:00,0.047849568,0.04713235735714286,-1.0576,-7051.01,stop_loss,3,73.2,6,-1.1171,0.0,0.04,0.00027928571428571455,159420.59
