uuid,symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,leverage,stop_dist,pnl_usd,pnl_r,fees,hold,exit_reason,tp1,equity_after,conf,conf_count,mae,mfe,aggression_score,aggression_decile,sector,regime_score,label
77ff5a44-e16c-44bd-95b9-fa32a584c2fc,ENAUSDT,LONG,2026-04-16T13:14:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,0.105021,0.103562,97314.982073,2,0.001438,-146.5292,-1.0,9.1342,8,stop_loss,0,8937.21,"{'breakout': True, 'imb': False, 'vol': True, 'body': True, 'impulse': True, 'momentum': True}",5,-2.4757,0.4651,0.8602,10,OTHER,1.0,agg_exit_v2
3c249dc2-3c54-4aa6-95e1-125f6957adb8,XRPUSDT,LONG,2026-04-16T13:29:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,1.428786,1.417789,26118.550522,5,0.010713,-303.8894,-1.0,33.4568,5,stop_loss,0,8633.32,"{'breakout': True, 'imb': False, 'vol': True, 'body': True, 'impulse': True, 'momentum': True}",5,-2.8269,0.4587,0.8134,8,OTHER,1.0,agg_exit_v2
ceeac5a1-8c03-431f-9394-6964c789db25,ARBUSDT,LONG,2026-04-16T15:09:59.999000+00:00,2026-04-16T16:29:59.999000+00:00,0.122324,0.122654,57492.765956,1,0.003003,15.7738,0.1179,6.338,16,vol_trail,0,8616.26,"{'breakout': False, 'imb': False, 'vol': True, 'body': True, 'impulse': True, 'momentum': True}",4,-0.3411,1.0907,0.7465,4,L2,1.0,agg_exit_v2
76959219-1d75-40d0-901b-fcbd5a6f72d5,BNBUSDT,LONG,2026-04-16T16:19:59.999000+00:00,2026-04-16T16:54:59.999000+00:00,628.295634,624.355277,45.149199,4,3.815461,-190.5891,-1.0,25.4503,7,stop_loss,0,8425.67,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-1.0525,0.0038,0.7538,4,OTHER,1.0,agg_exit_v2
804cec05-8ba5-48df-94a4-12c1b6020f8f,ADAUSDT,LONG,2026-04-16T18:34:59.999000+00:00,2026-04-16T20:09:59.999000+00:00,0.256151,0.259048,86926.906145,3,0.002907,241.6906,1.0144,20.1531,19,expansion_decay,0,8632.65,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.1208,1.84,0.7997,7,L1,1.0,agg_exit_v2
74bce7ec-e00c-4fce-8548-152f8997cc64,1000PEPEUSDT,LONG,2026-04-16T16:19:59.999000+00:00,2026-04-16T20:24:59.999000+00:00,0.003907,0.003981,2306543.170281,2,7.5e-05,263.1075,0.9972,6.1217,49,vol_trail,1,8715.59,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.8978,2.0907,0.7719,5,MEME,1.0,agg_exit_v2
234e8ff6-fa80-4105-b4ca-773e57635cd3,ARBUSDT,LONG,2026-04-16T18:49:59.999000+00:00,2026-04-16T20:24:59.999000+00:00,0.126925,0.13061,55156.792765,1,0.002288,231.6815,1.622,4.7713,19,vol_trail,1,8815.6,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.1422,2.7862,0.825,9,L2,1.0,agg_exit_v2
32eb4319-9980-44be-918c-85d6d7e5ec0d,PENDLEUSDT,LONG,2026-04-16T15:44:59.999000+00:00,2026-04-16T20:29:59.999000+00:00,1.207341,1.283443,4826.813492,1,0.026804,321.1831,2.8488,4.0163,57,struct_trail,1,8997.87,"{'breakout': False, 'imb': False, 'vol': True, 'body': True, 'impulse': True, 'momentum': True}",4,-0.4754,3.6397,0.8719,10,DEFI,1.0,agg_exit_v2
17179ad4-6685-4449-9bdf-6bce81929844,XRPUSDT,LONG,2026-04-16T18:49:59.999000+00:00,2026-04-16T20:29:59.999000+00:00,1.442588,1.454909,20548.276577,4,0.012278,239.7119,1.0271,26.7924,20,expansion_decay,0,9237.58,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.1538,1.8823,0.8246,8,OTHER,1.0,agg_exit_v2
c87ddd21-c696-40bf-9010-761e8c8e2a11,ENAUSDT,LONG,2026-04-16T17:44:59.999000+00:00,2026-04-16T20:34:59.999000+00:00,0.108872,0.113667,52618.900896,1,0.002402,254.48,2.006,3.9237,34,struct_trail,1,9362.4,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.1881,2.8304,0.8334,9,OTHER,1.0,agg_exit_v2
0c9224f7-cb70-4cdf-9c50-3f454270cc9c,SOLUSDT,LONG,2026-04-16T15:24:59.999000+00:00,2026-04-16T20:39:59.999000+00:00,86.497296,89.38212,127.441441,2,1.015778,325.4412,2.8576,7.5235,63,struct_trail,1,9543.66,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.903,4.0193,0.8386,9,OTHER,1.0,agg_exit_v2
0b5e74c6-337f-4ad6-b5c2-3ddd4ea268b0,XLMUSDT,LONG,2026-04-16T15:54:59.999000+00:00,2026-04-16T20:39:59.999000+00:00,0.163393,0.166684,71579.970736,2,0.001807,246.7295,1.8401,7.9476,57,vol_trail,1,9658.78,"{'breakout': True, 'imb': False, 'vol': True, 'body': True, 'impulse': True, 'momentum': True}",5,-0.5383,3.1199,0.8566,10,L1,1.0,agg_exit_v2
