symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after,atr_mult,vol_z_at_entry
APTUSDT,2026-04-13T12:49:59.999000+00:00,2026-04-13T13:49:59.999000+00:00,0.830166,0.8344545042857142,0.8364,3577.41,vol_trail,7,79.6,12,0.0,2.8928,0.04,0.0018714285714285714,110072.45,2.5,3.470566464486602
WLDUSDT,2026-04-13T11:54:59.999000+00:00,2026-04-13T14:24:59.999000+00:00,0.2990598,0.3044962314285714,1.5955,6835.64,vol_trail,1,62.0,30,-0.1685,4.1669,0.04,0.001328571428571421,116726.18,2.5,0.5264464755310032
ENAUSDT,2026-04-13T13:49:59.999000+00:00,2026-04-13T14:59:59.999000+00:00,0.09363872399999999,0.09426257228571429,0.3125,1332.3,vol_trail,9,84.9,14,-0.4024,0.8391,0.04,0.0007442857142857141,118058.47,2.5,3.5167061420365937
TONUSDT,2026-04-13T14:09:59.999000+00:00,2026-04-13T16:09:59.999000+00:00,1.43458686,1.418678067628,-1.059,-4662.76,stop_loss,2,69.6,24,-0.9208,0.7304,0.04,0.00625000000000001,113395.71,2.5,2.9014116156272367
ENAUSDT,2026-04-13T18:34:59.999000+00:00,2026-04-13T19:14:59.999000+00:00,0.094828962,0.09518060292857143,0.2192,994.17,vol_trail,8,81.9,8,0.0,1.186,0.04,0.0005635714285714312,114252.5,2.5,3.0722233102678334
ENAUSDT,2026-04-13T22:14:59.999000+00:00,2026-04-13T22:19:59.999000+00:00,0.097789554,0.0983189037142857,0.3246,1483.29,vol_trail,9,84.5,1,0.0,0.9437,0.04,0.000597857142857146,115601.23,2.5,3.026191013497895
APTUSDT,2026-04-13T22:19:59.999000+00:00,2026-04-13T22:39:59.999000+00:00,0.8684736599999999,0.8702330614285715,0.1765,816.1,vol_trail,9,82.7,4,0.0,0.7131,0.04,0.003099999999999984,116184.15,2.5,2.1175947727023288
WLDUSDT,2026-04-14T02:04:59.999000+00:00,2026-04-14T02:19:59.999000+00:00,0.31346268,0.3154226171428572,0.5851,2719.19,vol_trail,3,72.2,3,0.0,1.2994,0.04,0.0012428571428571486,118692.36,2.5,0.6952278810730573
WLDUSDT,2026-04-14T07:09:59.999000+00:00,2026-04-14T08:34:59.999000+00:00,0.32366472,0.3192080084845714,-1.0472,-4971.95,stop_loss,2,69.8,17,-0.9481,0.691,0.04,0.001757142857142854,113562.99,2.5,2.057694096549407
ETHUSDT,2026-04-14T08:34:59.999000+00:00,2026-04-14T10:39:59.999000+00:00,2390.3879819999997,2378.272946546457,-1.1328,-5145.87,stop_loss,6,78.4,25,-1.1666,0.123,0.04,4.655714285714274,107997.31,2.5,6.6571429620639595
1000PEPEUSDT,2026-04-16T02:09:59.999000+00:00,2026-04-16T02:29:59.999000+00:00,0.00379365858,0.0038178077142857142,0.5115,2209.45,vol_trail,2,68.6,4,0.0,2.1921,0.04,1.7542857142857135e-05,110038.6,2.5,1.6458114504116967
XLMUSDT,2026-04-16T02:29:59.999000+00:00,2026-04-16T03:34:59.999000+00:00,0.159021798,0.15954022842857143,0.5322,2342.34,vol_trail,7,79.6,13,0.0,2.0591,0.04,0.0003357142857142864,111806.7,2.5,1.0878889566978263
PENDLEUSDT,2026-04-16T02:34:59.999000+00:00,2026-04-16T08:04:59.999000+00:00,1.1123224200000001,1.1571113885714284,4.0114,17595.98,vol_trail,1,66.4,66,0.0,5.3533,0.04,0.004414285714285672,129029.48,2.5,1.799118985721067
DOTUSDT,2026-04-16T04:09:59.999000+00:00,2026-04-16T08:34:59.999000+00:00,1.205241,1.2493929285714287,3.4872,15595.59,vol_trail,1,66.1,53,0.0,5.4207,0.04,0.0050000000000000044,144625.06,2.5,2.4845865917544803
ENAUSDT,2026-04-16T04:24:59.999000+00:00,2026-04-16T08:39:59.999000+00:00,0.10223044199999999,0.10301939199999999,0.6477,2891.85,vol_trail,1,60.8,51,-0.2533,1.7965,0.04,0.0004585714285714272,147516.92,2.5,0.7989635333872707
ARBUSDT,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:09:59.999000+00:00,0.12002399999999999,0.12154711428571428,1.0964,6451.33,vol_trail,8,81.8,13,-0.3166,2.5207,0.04,0.0005357142857142842,153056.99,2.5,2.3172090471899076
SOLUSDT,2026-04-16T13:09:59.999000+00:00,2026-04-16T13:19:59.999000+00:00,85.627122,85.82568857142857,0.3717,2275.38,vol_trail,5,75.8,2,0.0,1.122,0.04,0.17214285714285488,154365.27,2.5,1.7980351790285023
PENDLEUSDT,2026-04-16T12:39:59.999000+00:00,2026-04-16T13:34:59.999000+00:00,1.1762352,1.1901690614285716,1.1083,6510.59,vol_trail,2,68.2,11,-0.1435,2.3794,0.04,0.0048357142857142765,160229.6,2.5,0.8624719105274897
ENAUSDT,2026-04-16T13:19:59.999000+00:00,2026-04-16T13:44:59.999000+00:00,0.105581112,0.10424240220617143,-1.0514,-6492.1,stop_loss,6,78.7,5,-0.7748,0.0,0.04,0.000527142857142858,153737.5,2.5,3.6078894898005722
1000PEPEUSDT,2026-04-16T13:09:59.999000+00:00,2026-04-16T13:49:59.999000+00:00,0.00387037392,0.0038217344202160003,-1.0519,-6416.91,stop_loss,3,71.3,8,-0.7786,0.3556,0.04,1.9149999999999957e-05,147320.59,2.5,0.711100367176674
ADAUSDT,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,0.24944988,0.24781102216685716,-1.1014,-6498.76,stop_loss,8,80.9,22,-1.101,2.863,0.04,0.0006357142857142851,140821.83,2.5,3.0193557751207423
DOTUSDT,2026-04-16T13:14:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,1.2962592,1.2779678410171427,-1.0461,-6372.05,stop_loss,8,81.1,8,-1.0124,0.3737,0.04,0.007214285714285744,134449.78,2.5,1.2323618081128678
XRPUSDT,2026-04-16T13:29:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,1.4287857000000002,1.4191446714314286,-1.0986,-6773.57,stop_loss,7,80.5,5,-3.0122,0.1511,0.04,0.003742857142857143,127676.21,2.5,3.406871444223238
XLMUSDT,2026-04-16T15:54:59.999000+00:00,2026-04-16T15:59:59.999000+00:00,0.16339267200000002,0.16377438142857143,0.1851,945.17,vol_trail,3,70.7,1,0.0,0.5572,0.04,0.0006657142857142874,128395.75,2.5,3.5302433648732237
BNBUSDT,2026-04-16T16:19:59.999000+00:00,2026-04-16T16:54:59.999000+00:00,628.295634,624.3028913017714,-1.1049,-5674.69,stop_loss,2,69.4,7,-0.821,0.0,0.04,1.5471428571428467,122345.64,2.5,1.3997422652438112
SOLUSDT,2026-04-16T18:19:59.999000+00:00,2026-04-16T18:49:59.999000+00:00,87.537504,88.07166785714287,0.5409,2647.04,vol_trail,9,85.0,6,-0.402,0.9215,0.04,0.36571428571428705,124519.48,2.5,4.291261828452485
ARBUSDT,2026-04-16T18:49:59.999000+00:00,2026-04-16T20:19:59.999000+00:00,0.12692538,0.13181291785714286,2.2532,10995.7,vol_trail,9,82.8,18,0.0,2.8348,0.04,0.0008571428571428589,135515.18,2.5,0.7131307206795178
PENDLEUSDT,2026-04-16T18:49:59.999000+00:00,2026-04-16T20:29:59.999000+00:00,1.26245244,1.2847858485714285,1.0368,5065.4,vol_trail,5,75.8,20,0.0,1.8705,0.04,0.008392857142857122,140580.58,2.5,1.5266049816867944
ARBUSDT,2026-04-17T06:14:59.999000+00:00,2026-04-17T06:29:59.999000+00:00,0.130026,0.13063101142857142,0.3254,1829.86,vol_trail,9,83.3,3,0.0,0.9377,0.04,0.0006714285714285688,142214.43,2.5,4.098570639982759
