symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after
FETUSDT,2026-03-16T16:14:59.999000+00:00,2026-03-16T18:14:59.999000+00:00,0.23644728,0.24459392857142856,0.9784,6526.83,vol_trail,2,68.5,24,0.0,2.3739,0.04,0.0032857142857142846,173219.13
APRUSDT,2026-03-17T02:44:59.999000+00:00,2026-03-17T05:24:59.999000+00:00,0.175855164,0.17637328971428576,0.0868,601.35,vol_trail,2,68.6,32,-0.0198,0.811,0.04,0.0020221428571428612,173569.67
MUSDT,2026-03-17T05:24:59.999000+00:00,2026-03-17T06:19:59.999000+00:00,1.7106420599999999,1.7364383571428572,0.668,4625.64,vol_trail,7,79.1,11,0.0,1.2738,0.04,0.014978571428571428,178195.32
MUSDT,2026-03-17T15:14:59.999000+00:00,2026-03-17T15:24:59.999000+00:00,1.7508500999999999,1.7304574107142858,-1.0749,-7661.58,stop_loss,2,67.9,2,-0.0812,0.0305,0.04,0.007878571428571433,170248.61
ENJUSDT,2026-03-18T04:09:59.999000+00:00,2026-03-18T04:14:59.999000+00:00,0.021194238,0.021340016857142857,0.3972,2704.77,vol_trail,3,72.9,1,0.0,0.4375,0.04,0.00013714285714285724,172763.95
APRUSDT,2026-03-18T04:29:59.999000+00:00,2026-03-18T07:09:59.999000+00:00,0.17338467,0.17669536814285716,1.2351,8535.43,vol_trail,2,67.2,32,-0.516,2.9433,0.04,0.0010464285714285692,181093.28
ENJUSDT,2026-03-18T07:29:59.999000+00:00,2026-03-18T07:59:59.999000+00:00,0.02460492,0.025628801785714285,0.7372,5340.16,vol_trail,9,83.8,6,0.0,1.0705,0.04,0.0005492857142857142,186375.03
ENJUSDT,2026-03-19T00:44:59.999000+00:00,2026-03-19T00:49:59.999000+00:00,0.024614922,0.024954293857142856,0.3147,2345.77,vol_trail,9,82.7,1,0.0,0.7479,0.04,0.0004171428571428575,188641.61
DEXEUSDT,2026-03-19T02:19:59.999000+00:00,2026-03-19T06:04:59.999000+00:00,5.75115,6.174479142857143,6.47,48820.52,vol_trail,1,55.7,45,-0.3077,8.6615,0.04,0.026000000000000054,237161.7
ENJUSDT,2026-03-19T06:49:59.999000+00:00,2026-03-19T07:29:59.999000+00:00,0.027025404,0.025661295285714283,-1.0163,-9641.25,stop_loss,2,67.9,8,-1.0343,0.0,0.04,0.0005414285714285717,227435.22
DEXEUSDT,2026-03-20T00:09:59.999000+00:00,2026-03-20T03:29:59.999000+00:00,6.2162429999999995,6.215042457142857,-0.0408,-371.61,vol_trail,3,71.9,40,-0.7051,0.3577,0.04,0.039142857142857146,226567.41
TAOUSDT,2026-03-20T04:29:59.999000+00:00,2026-03-20T04:44:59.999000+00:00,297.60951,289.4331732142857,-1.0307,-9341.2,stop_loss,3,70.6,3,-1.1193,0.0,0.04,3.2235714285714323,217075.61
FETUSDT,2026-03-20T01:39:59.999000+00:00,2026-03-20T07:04:59.999000+00:00,0.21964392,0.23612419428571427,4.3049,39118.71,vol_trail,1,64.1,65,-0.5521,5.5737,0.04,0.0015214285714285664,256194.32
DEXEUSDT,2026-03-20T08:59:59.999000+00:00,2026-03-20T13:14:59.999000+00:00,6.1952388,6.0945665571428576,-1.053,-10790.4,stop_loss,1,59.6,51,-1.2218,0.224,0.04,0.039285714285714146,245113.04
FETUSDT,2026-03-20T21:54:59.999000+00:00,2026-03-20T21:59:59.999000+00:00,0.2260452,0.22651183142857143,0.0991,972.04,vol_trail,5,76.3,1,0.0,0.9515,0.04,0.0014714285714285719,245813.96
BLUAIUSDT,2026-03-22T00:09:59.999000+00:00,2026-03-22T03:04:59.999000+00:00,0.0062542506,0.006260033457142857,0.03,295.31,vol_trail,6,78.1,35,-0.1215,0.3646,0.04,3.9499999999999917e-05,245829.04
MEGAUSDT,2026-03-22T07:49:59.999000+00:00,2026-03-22T08:04:59.999000+00:00,0.135307056,0.13534721085714288,-0.0257,-252.81,vol_trail,5,76.9,3,-0.2106,0.8796,0.04,0.00032285714285714063,244834.45
BLUAIUSDT,2026-03-22T15:54:59.999000+00:00,2026-03-22T15:59:59.999000+00:00,0.007486497,0.007797154542857143,0.9593,9394.83,vol_trail,3,72.6,1,0.0,1.3992,0.04,0.00012807142857142848,254126.24
ONTUSDT,2026-03-24T00:04:59.999000+00:00,2026-03-24T01:04:59.999000+00:00,0.041808359999999996,0.041791640000000005,-0.0829,-842.63,vol_trail,2,67.5,12,-0.2333,1.1667,0.04,0.00017142857142857088,252837.38
TAOUSDT,2026-03-24T02:04:59.999000+00:00,2026-03-24T03:49:59.999000+00:00,301.90036799999996,308.3511745714286,0.8152,8244.61,vol_trail,5,76.0,21,-0.1899,1.4065,0.04,3.09714285714285,260904.54
ONTUSDT,2026-03-24T10:34:59.999000+00:00,2026-03-24T11:29:59.999000+00:00,0.04920984,0.05273945000000001,1.3089,13659.51,vol_trail,2,69.0,11,0.0,2.4267,0.04,0.001071428571428572,274477.77
TAOUSDT,2026-03-24T16:14:59.999000+00:00,2026-03-24T20:49:59.999000+00:00,315.933174,329.65691257142856,2.358,25888.84,vol_trail,1,66.8,55,-0.5628,3.9968,0.04,2.3028571428571394,300095.49
ONTUSDT,2026-03-25T00:34:59.999000+00:00,2026-03-25T00:44:59.999000+00:00,0.06481296,0.06868626000000001,1.2657,15193.58,vol_trail,6,78.2,2,-0.0329,2.0424,0.04,0.0012142857142857144,315173.74
MUSDT,2026-03-25T02:24:59.999000+00:00,2026-03-25T04:59:59.999000+00:00,1.7349469199999998,1.7177028192857142,-1.0884,-13721.53,stop_loss,8,82.4,31,-0.9424,0.6222,0.04,0.006621428571428556,300857.63
TAOUSDT,2026-03-25T07:14:59.999000+00:00,2026-03-25T08:59:59.999000+00:00,343.878762,345.9600798571429,0.3521,4236.78,vol_trail,8,82.3,21,-0.4498,1.0074,0.04,2.1878571428571507,304753.94
ENJUSDT,2026-03-26T12:24:59.999000+00:00,2026-03-26T12:54:59.999000+00:00,0.020674134,0.02070871457142857,0.1064,1296.6,vol_trail,1,63.9,6,-0.2105,1.2211,0.04,9.500000000000059e-05,305573.03
ENJUSDT,2026-03-26T16:19:59.999000+00:00,2026-03-26T22:04:59.999000+00:00,0.022714542,0.022711171142857145,-0.011,-133.85,vol_trail,1,63.2,69,-0.3948,0.2417,0.04,0.0004964285714285718,305168.11
BLUAIUSDT,2026-03-26T18:54:59.999000+00:00,2026-03-26T22:59:59.999000+00:00,0.0086497296,0.010428342485714285,6.3557,77659.58,vol_trail,2,68.2,49,0.0,4.844,0.04,0.00011164285714285753,382827.68
CHZUSDT,2026-03-28T03:19:59.999000+00:00,2026-03-28T04:09:59.999000+00:00,0.036027204,0.03602422228571428,-0.0594,-909.3,vol_trail,3,71.9,10,0.0,0.8354,0.04,0.00012928571428571421,381150.29
ONTUSDT,2026-03-28T04:59:59.999000+00:00,2026-03-28T07:09:59.999000+00:00,0.054110820000000004,0.06228182685714286,4.5149,68834.52,decay,8,81.8,26,-0.1663,5.1564,0.04,0.0007214285714285713,449061.17
LDOUSDT,2026-03-28T05:59:59.999000+00:00,2026-03-28T07:44:59.999000+00:00,0.30096018,0.3011040528571428,0.0029,44.39,vol_trail,1,62.5,21,-0.0696,1.5304,0.04,0.0011500000000000082,449105.56
CHZUSDT,2026-03-28T07:59:59.999000+00:00,2026-03-28T08:59:59.999000+00:00,0.036697338,0.037001169714285714,0.9516,17094.87,vol_trail,1,63.1,12,0.0,2.6178,0.04,0.0001207142857142865,465217.42
MUSDT,2026-03-28T10:04:59.999000+00:00,2026-03-28T10:14:59.999000+00:00,2.2545508200000004,2.220584365714286,-1.0573,-19674.58,stop_loss,2,67.9,2,-0.8194,0.0,0.04,0.013228571428571525,444971.97
CHZUSDT,2026-03-28T13:19:59.999000+00:00,2026-03-28T13:44:59.999000+00:00,0.038397678,0.038594422428571425,0.3179,5657.96,vol_trail,2,67.2,5,-0.0886,1.5772,0.04,0.00022571428571428544,449128.61
LDOUSDT,2026-03-28T13:19:59.999000+00:00,2026-03-28T13:44:59.999000+00:00,0.30526104000000004,0.30809551142857144,1.0557,18767.42,vol_trail,3,71.4,5,-0.4308,1.9189,0.04,0.0010214285714285779,467896.04
CHZUSDT,2026-03-28T16:44:59.999000+00:00,2026-03-28T17:14:59.999000+00:00,0.040778154000000004,0.039787040999999995,-1.0349,-19368.83,stop_loss,1,54.2,6,-1.0359,0.1231,0.04,0.0003900000000000005,447597.39
LDOUSDT,2026-03-28T17:04:59.999000+00:00,2026-03-28T18:09:59.999000+00:00,0.31496298,0.3102486521428572,-1.0577,-19780.24,stop_loss,6,78.6,13,-0.9152,0.1525,0.04,0.0018357142857142778,427817.15
ONTUSDT,2026-03-28T23:34:59.999000+00:00,2026-03-29T00:24:59.999000+00:00,0.0620124,0.05997014642857143,-1.0255,-17548.45,stop_loss,1,64.9,10,-0.892,0.5451,0.04,0.000807142857142857,410032.05
AIAUSDT,2026-03-29T06:04:59.999000+00:00,2026-03-29T06:29:59.999000+00:00,0.10699139399999999,0.10428485314285714,-1.0335,-16950.29,stop_loss,7,80.1,5,-0.822,0.0676,0.04,0.0010657142857142849,392785.37
CHZUSDT,2026-03-30T00:09:59.999000+00:00,2026-03-30T00:39:59.999000+00:00,0.04045809,0.04067400642857143,0.3284,5159.28,vol_trail,1,60.8,6,-0.1163,1.4955,0.04,0.00024071428571428556,397469.32
CHZUSDT,2026-03-30T04:19:59.999000+00:00,2026-03-30T08:04:59.999000+00:00,0.042328464,0.04367983371428571,1.9523,31038.39,vol_trail,6,78.7,45,-0.4984,2.6094,0.04,0.00027285714285714413,428063.76
CHZUSDT,2026-03-30T11:14:59.999000+00:00,2026-03-30T12:04:59.999000+00:00,0.044488896,0.04341238721428571,-1.0351,-17722.7,stop_loss,2,70.3,10,-0.8121,0.2455,0.04,0.0004235714285714274,410017.34
EDGEUSDT,2026-03-31T00:29:59.999000+00:00,2026-03-31T01:04:59.999000+00:00,0.55831164,0.5599308485714286,0.1701,2790.5,vol_trail,6,78.0,7,0.0,1.008,0.04,0.003214285714285709,412295.07
EDGEUSDT,2026-03-31T13:44:59.999000+00:00,2026-03-31T15:59:59.999000+00:00,0.73834764,0.6425357528571428,-1.0059,-16589.39,stop_loss,1,55.9,27,-1.0331,0.0094,0.04,0.03821428571428571,395648.33
SEIUSDT,2026-04-01T05:09:59.999000+00:00,2026-04-01T05:49:59.999000+00:00,0.052620521999999996,0.05310651942857143,0.707,11189.53,vol_trail,3,72.2,8,0.0,1.5148,0.04,0.0002614285714285707,406146.21
ONTUSDT,2026-04-01T05:19:59.999000+00:00,2026-04-01T07:39:59.999000+00:00,0.09621924,0.10370782571428572,1.2863,20326.72,vol_trail,7,79.2,28,-0.3802,1.9531,0.04,0.002314285714285713,426472.93
ONTUSDT,2026-04-01T15:49:59.999000+00:00,2026-04-01T15:54:59.999000+00:00,0.1210242,0.12151854857142858,0.063,1074.2,vol_trail,9,84.7,1,0.0,0.4726,0.04,0.0027928571428571408,427414.07
ONTUSDT,2026-04-01T22:39:59.999000+00:00,2026-04-01T23:04:59.999000+00:00,0.12962592,0.12548561214285714,-1.0263,-17545.96,stop_loss,2,68.8,5,-1.1004,0.7825,0.04,0.001635714285714285,409624.23
TAGUSDT,2026-04-02T18:24:59.999000+00:00,2026-04-02T21:09:59.999000+00:00,0.00077535504,0.0008284128557142857,1.8949,31047.9,vol_trail,1,59.7,33,-0.1223,2.8342,0.04,1.1121428571428567e-05,440466.52
SEIUSDT,2026-04-03T02:14:59.999000+00:00,2026-04-03T07:34:59.999000+00:00,0.051690335999999996,0.05316579328571428,3.6948,65097.61,vol_trail,2,68.1,64,-0.4327,5.1673,0.04,0.00015714285714285816,504520.95
SEIUSDT,2026-04-03T10:44:59.999000+00:00,2026-04-03T11:34:59.999000+00:00,0.054020802,0.053540361214285716,-1.0994,-22186.28,stop_loss,5,76.6,10,-1.1984,0.2179,0.04,0.00018357142857142978,481265.69
BNBUSDT,2026-04-04T06:19:59.999000+00:00,2026-04-04T07:34:59.999000+00:00,592.138404,590.7000506428571,-1.418,-27297.97,stop_loss,7,80.4,15,-1.2731,0.0,0.04,0.48071428571429514,449699.43
APRUSDT,2026-04-06T00:59:59.999000+00:00,2026-04-06T01:19:59.999000+00:00,0.204200832,0.20696716971428572,0.4972,8943.17,vol_trail,5,76.8,4,0.0,1.3502,0.04,0.0021507142857142897,458335.19
SIRENUSDT,2026-04-06T03:59:59.999000+00:00,2026-04-06T05:59:59.999000+00:00,0.61387275,0.5646816839285714,-1.01,-18516.84,stop_loss,6,77.4,24,-0.8553,0.3485,0.04,0.019582142857142843,439714.89
EDGEUSDT,2026-04-06T08:49:59.999000+00:00,2026-04-06T09:44:59.999000+00:00,0.9016803,0.94271142,2.1017,36965.09,vol_trail,2,69.0,11,-0.1553,2.6292,0.04,0.007728571428571434,476310.62
APRUSDT,2026-04-06T15:14:59.999000+00:00,2026-04-06T16:54:59.999000+00:00,0.228955782,0.2289513434285714,-0.0081,-154.65,vol_trail,3,71.1,20,-0.6073,0.4079,0.04,0.005295714285714291,476007.7
MUSDT,2026-04-07T02:19:59.999000+00:00,2026-04-07T03:19:59.999000+00:00,2.73814752,2.7434512,0.111,2113.36,vol_trail,5,76.8,12,-0.2919,0.7201,0.04,0.014664285714285765,477175.45
APRUSDT,2026-04-07T03:14:59.999000+00:00,2026-04-07T07:04:59.999000+00:00,0.233406672,0.23337902914285716,-0.0203,-386.07,vol_trail,3,72.9,46,-0.7209,0.5464,0.04,0.0026135714285714295,476789.38
ZECUSDT,2026-04-07T09:04:59.999000+00:00,2026-04-07T10:09:59.999000+00:00,268.27364400000005,264.94378635714287,-1.0701,-20408.02,stop_loss,2,69.4,13,-0.7353,0.7601,0.04,1.289285714285707,455667.05
BLUAIUSDT,2026-04-07T12:04:59.999000+00:00,2026-04-07T14:19:59.999000+00:00,0.0071354268,0.008222212371428573,10.368,188974.21,vol_trail,2,70.0,27,0.0,15.0674,0.04,4.178571428571432e-05,644081.02
WLDUSDT,2026-04-07T18:24:59.999000+00:00,2026-04-07T18:59:59.999000+00:00,0.25395078,0.24983216642857142,-1.0531,-27130.2,stop_loss,7,79.1,7,-0.9458,0.3236,0.04,0.0016071428571428664,616218.06
DOTUSDT,2026-04-07T21:39:59.999000+00:00,2026-04-07T22:39:59.999000+00:00,1.2642528,1.2957408000000001,2.1106,52023.09,vol_trail,5,76.5,12,0.0,2.8683,0.04,0.005857142857142815,667283.48
MUSDT,2026-04-07T23:59:59.999000+00:00,2026-04-08T00:09:59.999000+00:00,2.7449488800000004,2.6776679307142857,-1.0346,-27614.49,stop_loss,1,66.5,2,-1.4412,0.0,0.04,0.026478571428571445,639170.93
APRUSDT,2026-04-08T00:29:59.999000+00:00,2026-04-08T01:24:59.999000+00:00,0.2225445,0.21692267821428574,-1.0335,-26423.89,stop_loss,6,78.7,11,-1.0282,0.2512,0.04,0.002213571428571426,612284.37
ENJUSDT,2026-04-08T03:04:59.999000+00:00,2026-04-08T04:39:59.999000+00:00,0.020184036,0.020305223857142857,0.6972,17075.46,vol_trail,1,65.7,19,-0.8089,1.4933,0.04,6.428571428571414e-05,627975.7
ENJUSDT,2026-04-08T13:49:59.999000+00:00,2026-04-08T14:34:59.999000+00:00,0.020684136,0.020422343285714285,-1.0687,-26843.81,stop_loss,1,60.7,9,-0.9465,0.0,0.04,0.00010142857142857126,600209.84
RAVEUSDT,2026-04-09T05:39:59.999000+00:00,2026-04-09T07:49:59.999000+00:00,0.33467692200000004,0.3525155542142857,1.8223,43751.58,vol_trail,7,80.3,26,0.0,3.1922,0.04,0.003880714285714293,643588.73
DOTUSDT,2026-04-09T15:14:59.999000+00:00,2026-04-09T15:34:59.999000+00:00,1.2612522,1.2673893285714286,0.4584,11796.9,vol_trail,7,79.4,4,0.0,1.8118,0.04,0.00485714285714283,653907.96
RAVEUSDT,2026-04-09T14:34:59.999000+00:00,2026-04-09T15:39:59.999000+00:00,0.385237032,0.4303314165,2.7659,71202.99,vol_trail,7,80.0,13,-0.0216,3.6301,0.04,0.006493571428571424,725110.96
RAVEUSDT,2026-04-09T18:54:59.999000+00:00,2026-04-09T19:34:59.999000+00:00,0.5881176,0.6031721985714286,0.3678,10666.58,vol_trail,6,78.5,8,-0.2525,1.2724,0.04,0.016079285714285702,734368.47
DOTUSDT,2026-04-09T19:09:59.999000+00:00,2026-04-09T22:19:59.999000+00:00,1.30026,1.3355185571428572,2.4882,72150.88,vol_trail,1,66.0,38,-0.5026,3.0154,0.04,0.0055714285714285605,806519.36
DASHUSDT,2026-04-10T02:04:59.999000+00:00,2026-04-10T03:14:59.999000+00:00,37.767551999999995,38.54086171428571,0.9183,29625.41,vol_trail,3,72.0,14,0.0,2.0894,0.04,0.32928571428571524,835478.74
DASHUSDT,2026-04-10T08:39:59.999000+00:00,2026-04-10T10:09:59.999000+00:00,40.648128,41.889120500000004,0.8587,28697.69,vol_trail,7,79.8,18,-0.5199,1.7777,0.04,0.5692857142857152,863746.91
RAVEUSDT,2026-04-10T12:39:59.999000+00:00,2026-04-10T13:54:59.999000+00:00,1.429155774,1.5138985882857143,0.6614,22851.93,vol_trail,6,77.4,15,0.0,1.7748,0.04,0.05083714285714282,886424.0
DASHUSDT,2026-04-10T21:59:59.999000+00:00,2026-04-11T00:29:59.999000+00:00,45.929184,46.80777942857143,0.8004,28378.44,vol_trail,6,77.3,30,-0.784,1.4373,0.04,0.42857142857142755,914118.47
RAVEUSDT,2026-04-11T02:29:59.999000+00:00,2026-04-11T05:04:59.999000+00:00,1.966433208,1.9658688904285713,-0.0065,-236.46,vol_trail,1,66.0,31,-0.2812,0.2497,0.04,0.08962499999999998,913737.61
TONUSDT,2026-04-11T07:24:59.999000+00:00,2026-04-11T07:54:59.999000+00:00,1.31516298,1.3207072342857145,0.6777,24771.13,vol_trail,5,76.6,6,0.0,1.4787,0.04,0.002921428571428567,935547.06
ENJUSDT,2026-04-11T08:09:59.999000+00:00,2026-04-11T08:14:59.999000+00:00,0.02895579,0.028971347428571433,0.0038,141.22,vol_trail,6,77.5,1,0.0,0.4193,0.04,0.0002671428571428564,934958.17
RAVEUSDT,2026-04-11T08:29:59.999000+00:00,2026-04-11T08:44:59.999000+00:00,2.19623916,2.107780145357143,-1.0207,-38170.77,stop_loss,3,71.8,3,-0.7162,0.0,0.04,0.03503928571428567,896365.46
DASHUSDT,2026-04-11T08:54:59.999000+00:00,2026-04-11T09:14:59.999000+00:00,46.229244,45.114546714285716,-1.0352,-37115.92,stop_loss,3,72.6,4,-0.9212,0.0,0.04,0.4385714285714281,858569.25
TONUSDT,2026-04-11T11:14:59.999000+00:00,2026-04-11T12:59:59.999000+00:00,1.38387672,1.3900147985714286,0.309,10612.36,vol_trail,1,60.0,21,0.0,1.6368,0.04,0.007135714285714293,867982.76
ENJUSDT,2026-04-11T15:39:59.999000+00:00,2026-04-11T16:04:59.999000+00:00,0.029935985999999998,0.030838116857142855,1.2405,43067.71,vol_trail,9,84.8,5,-0.5446,2.2344,0.04,0.0002864285714285719,910397.3
TONUSDT,2026-04-11T17:24:59.999000+00:00,2026-04-11T19:54:59.999000+00:00,1.4383876199999999,1.4883736942857144,2.5524,92948.47,vol_trail,1,62.0,30,0.0,3.7316,0.04,0.00772857142857145,1002125.83
ENJUSDT,2026-04-11T21:29:59.999000+00:00,2026-04-11T23:09:59.999000+00:00,0.032196438,0.03219641657142857,-0.012,-479.69,vol_trail,2,69.8,20,-0.668,0.5773,0.04,0.0004850000000000003,1001167.16
ENJUSDT,2026-04-12T11:04:59.999000+00:00,2026-04-12T12:34:59.999000+00:00,0.035947188,0.03949138585714286,1.743,69800.67,vol_trail,1,65.8,18,-0.0692,3.3659,0.04,0.0008092857142857143,1070647.64
GIGGLEUSDT,2026-04-13T00:14:59.999000+00:00,2026-04-13T00:24:59.999000+00:00,30.826164,30.893819999999998,0.0863,3693.84,vol_trail,6,78.8,2,0.0,1.0751,0.04,0.24928571428571442,1073388.24
WLDUSDT,2026-04-13T01:14:59.999000+00:00,2026-04-13T01:44:59.999000+00:00,0.29515902,0.2978689857142857,0.6469,27773.66,vol_trail,9,84.7,6,0.0,1.13,0.04,0.001592857142857142,1099729.82
SEIUSDT,2026-04-13T06:04:59.999000+00:00,2026-04-13T07:14:59.999000+00:00,0.054500898,0.05411310378571429,-1.1259,-49525.66,stop_loss,8,81.3,14,-0.8195,0.3551,0.04,0.00014642857142857065,1047257.04
ENJUSDT,2026-04-13T09:14:59.999000+00:00,2026-04-13T09:24:59.999000+00:00,0.03635727,0.03697188985714286,0.7525,31523.16,vol_trail,8,81.1,2,0.0,1.3213,0.04,0.00031785714285714154,1077917.73
APTUSDT,2026-04-13T12:49:59.999000+00:00,2026-04-13T13:49:59.999000+00:00,0.830166,0.8344545042857142,0.8364,36006.72,vol_trail,7,79.6,12,0.0,2.9282,0.04,0.0018714285714285714,1107881.64
WLDUSDT,2026-04-13T11:44:59.999000+00:00,2026-04-13T14:24:59.999000+00:00,0.29765951999999996,0.3044962314285714,1.8949,81700.18,vol_trail,2,69.1,32,0.0,4.3273,0.04,0.0014142857142857052,1187356.54
GIGGLEUSDT,2026-04-13T14:14:59.999000+00:00,2026-04-13T14:29:59.999000+00:00,41.348268000000004,42.39009171428572,0.4899,21675.91,vol_trail,9,84.2,3,-0.3401,0.6946,0.04,0.8349999999999989,1209032.44
ENAUSDT,2026-04-13T13:49:59.999000+00:00,2026-04-13T14:59:59.999000+00:00,0.09363872399999999,0.09426257228571429,0.3125,13409.59,vol_trail,9,84.9,14,-0.3923,0.8491,0.04,0.0007442857142857141,1222231.64
TONUSDT,2026-04-13T14:09:59.999000+00:00,2026-04-13T16:09:59.999000+00:00,1.43458686,1.418391265,-1.0774,-47743.84,stop_loss,2,69.6,24,-0.9024,0.7488,0.04,0.00625000000000001,1174487.8
ENJUSDT,2026-04-13T14:49:59.999000+00:00,2026-04-13T17:44:59.999000+00:00,0.04505901,0.04515311042857143,0.0158,765.58,vol_trail,7,80.2,35,-0.7595,0.2832,0.04,0.0018642857142857137,1175253.38
ENAUSDT,2026-04-13T18:34:59.999000+00:00,2026-04-13T19:14:59.999000+00:00,0.094828962,0.09518060292857143,0.2192,10303.7,vol_trail,8,81.9,8,0.0,1.1995,0.04,0.0005635714285714312,1184133.27
WLDUSDT,2026-04-13T21:24:59.999000+00:00,2026-04-13T22:19:59.999000+00:00,0.30186036,0.30481759571428574,0.987,46750.71,vol_trail,1,58.9,11,-0.315,2.1,0.04,0.0011428571428571438,1227240.2
ENAUSDT,2026-04-13T22:14:59.999000+00:00,2026-04-13T22:19:59.999000+00:00,0.097789554,0.0983189037142857,0.3246,15343.81,vol_trail,9,84.5,1,0.0,0.9568,0.04,0.000597857142857146,1242584.01
APTUSDT,2026-04-13T22:19:59.999000+00:00,2026-04-13T22:39:59.999000+00:00,0.8684736599999999,0.8702330614285715,0.1765,8772.14,vol_trail,9,82.7,4,0.0,0.7355,0.04,0.003099999999999984,1248849.74
WLDUSDT,2026-04-14T02:04:59.999000+00:00,2026-04-14T02:19:59.999000+00:00,0.31346268,0.3154226171428572,0.5851,29228.2,vol_trail,3,72.2,3,0.0,1.3195,0.04,0.0012428571428571486,1275810.13
APRUSDT,2026-04-14T03:09:59.999000+00:00,2026-04-14T03:49:59.999000+00:00,0.205561104,0.2116305225714286,0.9037,46118.62,vol_trail,9,84.3,8,-0.4069,1.5036,0.04,0.002644285714285714,1321214.66
WLDUSDT,2026-04-14T07:09:59.999000+00:00,2026-04-14T08:34:59.999000+00:00,0.32366472,0.31914330142857145,-1.062,-56123.02,stop_loss,2,69.8,17,-0.9333,0.7057,0.04,0.001757142857142854,1262911.99
ENJUSDT,2026-04-14T08:14:59.999000+00:00,2026-04-14T09:59:59.999000+00:00,0.048139626,0.04906697035714286,0.3384,17861.12,vol_trail,7,79.0,21,-0.0037,1.0879,0.04,0.0010699999999999996,1276104.49
ETHUSDT,2026-04-14T08:34:59.999000+00:00,2026-04-14T10:39:59.999000+00:00,2390.3879819999997,2377.795060142857,-1.1739,-59299.44,stop_loss,6,78.4,25,-1.1255,0.1641,0.04,4.655714285714274,1216805.05
APRUSDT,2026-04-14T12:24:59.999000+00:00,2026-04-14T12:54:59.999000+00:00,0.24275854200000002,0.2488137987142857,0.6562,31913.62,vol_trail,2,69.7,6,0.0,1.9973,0.04,0.0036228571428571477,1247177.87
EDGEUSDT,2026-04-14T11:44:59.999000+00:00,2026-04-14T14:34:59.999000+00:00,0.91878372,0.9508883557142858,1.502,73107.1,vol_trail,2,67.0,34,-0.2466,2.4467,0.04,0.008435714285714293,1320284.97
ENJUSDT,2026-04-14T15:24:59.999000+00:00,2026-04-14T15:29:59.999000+00:00,0.049769952,0.050565599142857146,0.3211,16956.84,vol_trail,5,76.6,1,0.0,1.1009,0.04,0.0009628571428571432,1336750.44
APRUSDT,2026-04-14T16:34:59.999000+00:00,2026-04-14T16:49:59.999000+00:00,0.289977984,0.2647134752857143,-1.0091,-53959.06,stop_loss,2,68.8,3,-1.0193,0.5315,0.04,0.010061428571428563,1282513.99
ENJUSDT,2026-04-14T22:49:59.999000+00:00,2026-04-14T23:24:59.999000+00:00,0.06066213,0.05770988428571429,-1.017,-52170.18,stop_loss,9,82.7,7,-0.799,0.0,0.04,0.0011714285714285709,1229865.62
DEXEUSDT,2026-04-15T01:09:59.999000+00:00,2026-04-15T01:14:59.999000+00:00,10.319063400000001,10.426914200000002,0.6225,30564.78,vol_trail,5,75.6,1,0.0,1.4362,0.04,0.06628571428571396,1256671.69
BASEDUSDT,2026-04-15T01:29:59.999000+00:00,2026-04-15T02:09:59.999000+00:00,0.080736144,0.07662967100000001,-1.0162,-50983.4,stop_loss,8,81.2,8,-0.989,0.0025,0.04,0.0016299999999999995,1202852.86
LDOUSDT,2026-04-15T00:09:59.999000+00:00,2026-04-15T02:34:59.999000+00:00,0.35367072000000005,0.3502442228571429,-1.0908,-53662.24,stop_loss,5,75.6,29,-1.2174,0.0,0.04,0.0013142857142857123,1149190.62
NEIROUSDT,2026-04-15T01:29:59.999000+00:00,2026-04-15T03:59:59.999000+00:00,6.6883374e-05,6.688447757142858e-05,-0.0256,-1286.27,vol_trail,1,60.4,30,-0.3091,0.7685,0.04,4.528571428571436e-07,1147904.35
EDGEUSDT,2026-04-15T01:19:59.999000+00:00,2026-04-15T05:34:59.999000+00:00,1.00660128,1.011212002857143,0.1922,9659.79,vol_trail,2,67.4,51,-0.6751,1.1145,0.04,0.00865,1157564.14
IRYSUSDT,2026-04-15T09:04:59.999000+00:00,2026-04-15T09:44:59.999000+00:00,0.030106019999999997,0.030372495714285713,0.3196,14797.23,vol_trail,3,71.9,8,-0.1517,1.0871,0.04,0.0003164285714285714,1171568.4
NEIROUSDT,2026-04-15T11:49:59.999000+00:00,2026-04-15T13:19:59.999000+00:00,6.734346599999999e-05,6.793533878571429e-05,0.5563,26071.36,vol_trail,9,84.0,18,-0.674,1.0804,0.04,4.035714285714287e-07,1195318.63
EDGEUSDT,2026-04-15T13:09:59.999000+00:00,2026-04-15T15:09:59.999000+00:00,1.03550706,1.0357071028571427,-0.0111,-521.54,vol_trail,3,72.9,24,-0.5445,0.4105,0.04,0.009550000000000043,1194797.1
SEIUSDT,2026-04-15T17:29:59.999000+00:00,2026-04-15T20:19:59.999000+00:00,0.055751148,0.055912386714285715,0.2876,13743.1,vol_trail,2,69.5,34,-0.486,1.0777,0.04,0.00018928571428571426,1204158.48
EDGEUSDT,2026-04-15T18:39:59.999000+00:00,2026-04-15T20:54:59.999000+00:00,1.05641124,1.0560173257142855,-0.0464,-2212.72,vol_trail,2,67.4,27,-0.5819,0.8008,0.04,0.007492857142857127,1201945.76
