symbol,ts,tier,direction,share,hour,fwd_1h,fwd_2h,fwd_4h,fwd_8h,fwd_24h,dd_24h,ru_24h
ENAUSDT,1773075600,0.1,long_dom,0.104,17,-0.7000000000000243,0.6999999999999919,0.23333333333334141,-0.7000000000000243,7.466666666666699,-3.9666666666667068,10.500000000000073
1000PEPEUSDT,1773082800,0.35,short_dom,0.5988,19,0.043719639139479675,-0.2768910478834134,-2.4191533657182545,-0.8258154059680828,0.9035392088827063,-4.172796668979894,10.400416377515606
XRPUSDT,1773082800,0.1,short_dom,0.1975,19,0.019801980198017686,0.11881188118810612,-2.019801980198024,0.3960396039603977,2.3564356435643683,-2.554455445544589,13.82178217821784
ADAUSDT,1773082800,0.35,short_dom,0.4638,19,-0.5989304812834019,-0.6737967914438634,-3.144385026737974,-0.44919786096256176,2.3208556149732704,-3.5187165775401157,11.304812834224672
FILUSDT,1773086400,0.2,long_dom,0.2946,20,-0.4745762711864407,-3.796610169491499,-2.6101694915254234,-2.3728813559322033,-19.22033898305082,-20.64406779661014,1.423728813559322
ENAUSDT,1773093600,0.1,long_dom,0.1332,22,-0.48275862068967135,1.6896551724137827,6.034482758620691,2.172413793103454,3.862068965517237,-0.9655172413793427,14.000000000000068
NEARUSDT,1773093600,0.2,long_dom,0.2129,22,0.9898989898990089,1.9797979797979863,4.101010101010099,6.222222222222243,7.6363636363636616,-0.7070707070706937,14.98989898989904
ADAUSDT,1773108000,0.1,short_dom,0.1227,2,-2.6046511627906996,-1.1395348837209027,-2.034883720930248,4.151162790697742,-1.3837209302325506,-3.255813953488397,10.17441860465124
XRPUSDT,1773108000,0.35,short_dom,0.5655,2,-3.043478260869525,-1.3391304347826105,-1.8260869565217366,4.358260869565182,-1.2660869565217496,-3.554782608695605,13.464347826086803
ENAUSDT,1773111600,0.35,long_dom,1.6666,3,1.0294117647058874,0.2058823529411832,3.0882352941176623,5.558823529411775,2.264705882352958,-0.617647058823521,11.323529411764762
XRPUSDT,1773129600,0.2,short_dom,0.2091,8,3.2629921259842294,0.8818897637795268,-2.822047244094515,5.688188976377952,-5.688188976377952,-6.525984251968508,9.127559055118068
XLMUSDT,1773129600,0.35,short_dom,0.4939,8,5.569343065693437,5.909975669099775,4.223844282238424,13.437956204379566,-2.4866180048662154,-4.939172749391765,16.26520681265207
1000PEPEUSDT,1773133200,0.2,short_dom,0.2576,9,0.74415887850465,0.74415887850465,-0.21261682242992025,2.796728971962601,-9.853971962616804,-10.925233644859814,12.323598130841079
NEARUSDT,1773133200,0.1,short_dom,0.1192,9,-1.4392523364485792,-0.6542056074766189,-1.1775700934579256,-1.1775700934579256,-5.36448598130838,-6.018691588785028,2.747663551401875
ADAUSDT,1773133200,0.35,short_dom,0.9834,9,0.0,-2.562091503267981,-2.9281045751634145,1.7385620915032185,-8.967320261437884,-9.607843137254854,6.771241830065285
WLDUSDT,1773136800,0.1,long_dom,0.1226,10,-0.973262032085529,-3.294117647058806,-4.566844919786052,-14.673796791443728,-16.844919786096085,-20.21390374331531,1.1229946524064085
CHZUSDT,1773140400,0.1,short_dom,0.1029,11,-2.4137931034482913,-2.4942528735632026,0.0,-11.908045977011522,-13.11494252873564,-18.747126436781617,0.7241379310344818
XLMUSDT,1773147600,0.2,short_dom,0.2514,13,9.847850055126823,7.563395810363846,3.6890848952591146,-1.6670341786108074,-0.6791620727673612,-8.026460859977995,11.190738699007726
XRPUSDT,1773147600,0.1,mixed,0.1564,13,7.825737265415522,7.168900804289505,3.6970509383377697,-1.764075067024143,-0.11260053619305876,-4.316353887399488,9.383378016085759
FILUSDT,1773147600,0.2,long_dom,0.2511,13,4.590163934426229,1.8360655737704763,-1.1475409836065635,-14.229508196721389,-7.57377049180332,-19.96721311475421,4.8196721311475414
1000PEPEUSDT,1773147600,0.1,mixed,0.1248,13,3.141230068337118,3.8308656036446345,1.466970387243732,-3.129271070615024,-1.6304100227790366,-5.222095671981761,6.111047835990863
ARBUSDT,1773151200,0.35,long_dom,0.8477,14,-1.0652173913043557,-1.0652173913043557,-5.021739130434772,-5.63043478260868,-0.4565217391304261,-7.456521739130427,2.434782608695655
ADAUSDT,1773151200,0.2,short_dom,0.2217,14,-0.3475177304964418,0.0992907801418602,-4.120567375886496,-5.411347517730458,-4.120567375886496,-7.695035460992856,1.1914893617021294
ENAUSDT,1773151200,0.35,long_dom,0.403,14,-0.12612612612612975,0.0,-3.7837837837837873,-4.6666666666666785,-1.3873873873873923,-7.189189189189203,0.6306306306306313
NEARUSDT,1773151200,0.2,short_dom,0.3244,14,-2.169014084507039,-1.380281690140843,-3.94366197183098,-4.535211267605627,-1.8732394366197265,-6.014084507042256,0.394366197183098
WLDUSDT,1773154800,0.2,long_dom,0.2384,15,0.7596899224806176,0.795865633074929,-3.9069767441860623,-4.051679586563307,-3.870801033591731,-6.258397932816537,1.6279069767441892
FETUSDT,1773158400,0.1,short_dom,0.126,16,0.28571428571428087,-1.4285714285714308,-2.3809523809523845,0.7619047619047579,3.3333333333333384,-4.190476190476208,9.523809523809538
1000PEPEUSDT,1773162000,0.1,long_dom,0.1827,17,-3.2510366826156405,-3.527910685805436,-5.1489633173843865,-5.595534290271151,-1.9649122807017496,-7.493460925039897,0.06251993620414359
FILUSDT,1773162000,0.1,long_dom,0.1675,17,-11.152542372881397,-12.576271186440724,-13.525423728813609,-16.610169491525486,-10.677966101694954,-19.45762711864414,0.2372881355932212
XLMUSDT,1773162000,0.2,long_dom,0.2314,17,-3.018750000000016,-3.5729166666666683,-5.060416666666654,-7.597916666666676,-4.214583333333327,-11.06874999999999,0.04375000000000316
ARBUSDT,1773165600,0.2,long_dom,0.2444,18,0.0,0.37333333333331986,-0.7466666666666656,-0.5600000000000186,6.346666666666696,-2.986666666666688,9.146666666666711
XRPUSDT,1773165600,0.1,long_dom,0.1065,18,-1.4993548387096702,-0.6322580645161385,-1.698064516129043,-1.9690322580645367,1.932903225806436,-4.227096774193557,3.2335483870967736
1000LUNCUSDT,1773169200,0.1,long_dom,0.1034,19,-0.4545454545454615,-2.9999999999999325,-1.636363636363611,1.636363636363611,-10.545454545454417,-12.999999999999833,3.636363636363629
XLMUSDT,1773176400,0.1,long_dom,0.1453,21,-0.9604221635884314,-1.8284960422163992,-3.2137203166227373,-6.2981530343008565,1.9577836411609149,-7.6094986807388345,4.931398416886519
WLDUSDT,1773176400,0.2,long_dom,0.2711,21,1.2780082987551744,2.033195020746889,2.2655601659750793,0.5228215767634922,3.4273858921161584,-1.1037344398340319,7.668049792531111
WLDUSDT,1773198000,0.1,long_dom,0.1049,3,2.1617647058823786,-2.264705882352957,-3.911764705882443,-0.30882352941179286,-7.72058823529425,-8.852941176470729,10.397058823529578
1000LUNCUSDT,1773219600,0.2,long_dom,0.2627,9,-1.8421052631578587,-5.526315789473662,-0.24561403508770882,-4.789473684210535,2.2105263157894646,-11.17543859649122,6.754385964912291
FETUSDT,1773226800,0.2,short_dom,0.241,11,-1.337078651685398,-1.9662921348314613,-3.146067415730338,-2.2808988764045037,-2.438202247191025,-5.34831460674157,1.7303370786516903
NEARUSDT,1773230400,0.2,short_dom,0.2448,12,1.4177215189873478,2.1265822784810218,0.5316455696202751,-0.5316455696202358,4.075949367088644,-3.367088607594931,8.329113924050688
XLMUSDT,1773234000,0.1,short_dom,0.1926,13,0.0,-0.9857397504456482,-0.07486631016043337,0.5240641711229643,-0.44919786096256553,-4.778966131907305,1.734402852049878
WLDUSDT,1773234000,0.2,long_dom,0.2583,13,-0.2727272727272675,-1.545454545454524,-1.1363636363636356,-0.6818181818181813,-2.818181818181806,-5.863636363636339,6.590909090909086
ARBUSDT,1773234000,0.1,short_dom,0.1193,13,-0.3999999999999921,-1.6000000000000054,-0.9333333333333396,-1.0666666666666578,-4.133333333333332,-5.066666666666653,1.7333333333333236
ADAUSDT,1773241200,0.1,long_dom,0.1067,15,0.9629629629629816,1.851851851851856,2.0000000000000293,0.07407407407410714,-0.2962962962962641,-3.407407407407407,3.259259259259275
XRPUSDT,1773241200,0.1,long_dom,0.1135,15,0.8162230671736639,2.6793409378960846,1.3130544993662963,0.37262357414448416,-0.5855513307984526,-3.282636248415701,4.365019011406865
CHZUSDT,1773241200,0.1,long_dom,0.1613,15,0.3645833333332922,0.145833333333327,-0.9479166666667014,0.6562499999999968,-9.333333333333332,-11.374999999999961,2.2604166666666443
WLDUSDT,1773252000,0.1,long_dom,0.1507,18,-0.8045977011494299,-1.6896551724138384,-2.4942528735632683,-6.75862068965522,-2.574712643678202,-11.10344827586215,11.988505747126469
CHZUSDT,1773266400,0.1,long_dom,0.1126,22,-0.22399999999999068,-0.8960000000000404,-3.136000000000025,-5.376000000000009,-11.984000000000005,-18.703999999999958,1.5680000000000125
XRPUSDT,1773280800,0.1,long_dom,0.1432,2,0.532163742690094,-0.9005847953216347,0.0,7.2865497076024,12.076023391812974,-3.3157894736842297,21.532163742690184
WLDUSDT,1773280800,0.1,long_dom,0.1268,2,-3.5,-2.4499999999999873,0.5833333333333334,4.783333333333321,17.149999999999974,-6.300000000000013,27.183333333333294
1000PEPEUSDT,1773280800,0.2,long_dom,0.2764,2,-0.3687064291246819,-0.7482571649883554,-1.5182029434546471,5.09682416731216,15.496514329976712,-3.3508907823392526,20.19209914794726
ENAUSDT,1773288000,0.1,long_dom,0.1057,4,0.0,-0.3414634146341521,3.073170731707274,3.4146341463414265,27.658536585365514,-4.780487804877987,29.70731707317038
FILUSDT,1773291600,0.1,long_dom,0.1396,5,-0.6511627906976744,0.6511627906976744,1.627906976744186,-1.3023255813953487,8.790697674418604,-5.209302325581395,11.069767441860465
FETUSDT,1773291600,0.2,long_dom,0.2295,5,-1.2894736842104872,-0.7368421052631283,1.1052631578947691,4.605263157894743,60.052631578947434,-2.5789473684210256,66.86842105263162
WLDUSDT,1773320400,0.35,long_dom,4.7857,13,-1.3857868020304605,-0.8883248730964465,0.1776649746192893,2.2030456852791795,7.817258883248729,-2.8426395939086286,8.56345177664974
XLMUSDT,1773320400,0.35,long_dom,1.2325,13,-3.508860759493643,-1.648101265822789,-0.5316455696202862,0.3898734177215104,13.096202531645368,-4.660759493670864,14.886075949366882
1000LUNCUSDT,1773320400,0.2,long_dom,0.2616,13,-2.6303030303030135,-2.6303030303030135,-0.6787878787878516,-1.3575757575757623,7.2969696969696995,-5.769696969696975,8.484848484848499
ENAUSDT,1773324000,0.35,long_dom,0.4893,14,2.8314606741573045,3.932584269662913,2.674157303370783,4.404494382022478,13.685393258427002,-0.15730337078652176,20.44943820224724
ADAUSDT,1773324000,0.1,long_dom,0.167,14,1.8089887640449644,2.75280898876405,0.8651685393258355,2.75280898876405,10.775280898876407,-0.5505617977527926,17.146067415730343
FETUSDT,1773324000,0.1,long_dom,0.1111,14,1.6800000000000037,2.911999999999994,3.583999999999983,14.224000000000007,25.088000000000036,-0.1120000000000189,39.98400000000004
XRPUSDT,1773324000,0.35,long_dom,0.4502,14,1.9755766621438169,2.5074626865671377,0.6078697421980748,1.93758480325644,10.276797829036585,-0.5888738127544285,16.089552238805947
ARBUSDT,1773324000,0.1,long_dom,0.1414,14,1.3999999999999928,2.6249999999999805,1.924999999999984,4.200000000000003,13.124999999999998,-0.5250000000000155,16.100000000000012
FILUSDT,1773324000,0.1,long_dom,0.1348,14,-0.19444444444444442,0.5833333333333333,1.1666666666666665,2.138888888888889,5.25,-0.9722222222222221,8.944444444444445
1000PEPEUSDT,1773324000,0.1,long_dom,0.1719,14,1.214313496693884,2.1890315052508624,2.542979385453118,4.231038506417734,11.337222870478406,-0.7569039284325316,22.004667444574068
NEARUSDT,1773338400,0.1,short_dom,0.1057,18,0.9438202247191023,-0.15730337078649959,4.404494382022477,8.65168539325842,1.8876404494382046,-1.8876404494382046,14.0
FETUSDT,1773345600,0.1,short_dom,0.1801,20,2.459459459459476,3.97297297297298,16.364864864864867,19.864864864864874,9.36486486486488,-0.9459459459459464,25.72972972972972
CHZUSDT,1773349200,0.1,short_dom,0.1276,21,0.4375000000000316,-1.6041666666666476,3.937499999999981,10.208333333333295,10.93749999999998,-2.916666666666641,19.39583333333335
NEARUSDT,1773352800,0.2,short_dom,0.2218,22,1.120000000000005,3.919999999999997,5.040000000000002,-0.9333333333333168,-5.6000000000000245,-7.4666666666667,11.386666666666697
ADAUSDT,1773356400,0.2,short_dom,0.2466,23,6.710743801652922,9.834710743801688,9.487603305785195,9.256198347107468,2.314049586776883,-0.8099173553719475,20.82644628099188
FETUSDT,1773360000,0.35,short_dom,0.5828,0,0.7329842931937183,0.07329842931937386,1.3560209424083807,-1.5759162303664922,-2.7853403141361253,-4.178010471204188,3.628272251308899
ENAUSDT,1773360000,0.35,short_dom,0.4136,0,2.3999999999999897,2.2666666666666524,4.933333333333316,6.533333333333321,-0.9333333333333396,-1.1999999999999948,10.933333333333309
XRPUSDT,1773360000,0.1,short_dom,0.1671,0,1.040247678018597,-0.7368421052631461,0.6934984520124087,2.8751289989680324,-1.8204334365325125,-2.4416924664602733,6.761609907120816
FILUSDT,1773360000,0.1,mixed,0.1126,0,0.5,0.5,0.6666666666666666,-0.6666666666666666,-3.5,-4.166666666666667,3.3333333333333335
ARBUSDT,1773360000,0.35,short_dom,0.9213,0,2.7356321839080437,2.2528735632183956,3.2183908045977145,3.5402298850574723,-0.3218390804597804,-0.6436781609195384,8.689655172413824
1000PEPEUSDT,1773360000,0.2,short_dom,0.3302,0,1.9497615262321097,0.600953895071542,1.6648648648648738,2.2569157392686843,-1.6737678855325666,-2.590779014308415,11.86772655007944
1000LUNCUSDT,1773360000,0.1,short_dom,0.1351,0,-0.4000000000000034,-0.7428571428571322,-1.1999999999999706,-0.4000000000000034,2.228571428571436,-2.5142857142856903,4.285714285714288
XLMUSDT,1773370800,0.1,short_dom,0.1012,3,0.10638297872339249,1.7872340425532065,-0.5957446808510688,4.999999999999979,4.510638297872362,-1.8510638297871946,11.531914893617033
XRPUSDT,1773378000,0.1,short_dom,0.1241,5,-2.8502994011975864,-2.3193612774450907,1.4530938123752062,5.672654690618729,-7.936127744510932,-9.445109780439088,8.355289421157652
ADAUSDT,1773378000,0.1,short_dom,0.1654,5,-1.5454545454545185,-2.272727272727263,0.36363636363637214,4.636363636363657,-9.181818181818132,-10.090909090909037,6.818181818181789
FETUSDT,1773378000,0.2,short_dom,0.2052,5,-5.5999999999999925,-7.553488372093016,-5.5999999999999925,-5.013953488372096,-5.990697674418608,-11.460465116279062,0.9767441860465116
RENDERUSDT,1773381600,0.2,short_dom,0.3078,6,-2.7476635514018692,-4.252336448598138,-2.616822429906542,-2.682242990654213,-6.738317757009352,-7.5233644859813005,5.887850467289705
ENAUSDT,1773385200,0.35,short_dom,0.6729,7,1.968750000000025,3.7187500000000138,2.8437500000000195,-0.43749999999998196,-10.937499999999975,-11.593749999999993,9.187500000000016
NEARUSDT,1773388800,0.1,long_dom,0.1327,8,0.9514563106795976,2.582524271844648,3.126213592232998,5.165048543689326,-1.9029126213592253,-2.8543689320388532,6.524271844660171
XRPUSDT,1773396000,0.1,short_dom,0.1606,10,-3.954639175257764,-0.1443298969072013,-3.2329896907216935,-10.651546391752609,-12.903092783505206,-14.779381443299016,5.600000000000051
1000PEPEUSDT,1773396000,0.35,short_dom,0.8873,10,4.482629107981194,4.837558685445981,-3.483568075117326,-8.965258215962358,-13.539906103286299,-14.394366197183006,9.39248826291074
ADAUSDT,1773403200,0.1,short_dom,0.1641,12,0.5764705882353272,-4.11764705882357,-5.270588235294178,-8.894117647058883,-14.576470588235418,-15.811764705882489,2.552941176470604
ARBUSDT,1773406800,0.2,short_dom,0.2998,13,-0.9655172413793127,-1.9310344827586254,-4.344827586206896,-5.149425287356319,-8.68965517241377,-11.103448275862041,1.7701149425287361
XLMUSDT,1773410400,0.1,long_dom,0.1059,14,-0.5833333333333012,0.6527777777778152,-2.3194444444444176,-0.06944444444443695,-0.3055555555555534,-2.777777777777748,3.791666666666689
FILUSDT,1773410400,0.1,long_dom,0.1013,14,0.2,1.6,-1.8,-4.0,-4.0,-5.2,2.4
1000LUNCUSDT,1773414000,0.1,short_dom,0.1024,15,-0.20071684587812896,-1.505376344086037,-0.9032258064516152,1.6057347670251014,-3.6630824372760107,-5.469534050179241,2.458781362007167
ENAUSDT,1773414000,0.1,long_dom,0.1031,15,-0.27184466019418246,-3.262135922330095,-3.9417475728155327,-4.62135922330097,-5.844660194174753,-7.4757281553398105,0.543689320388346
CHZUSDT,1773417600,0.35,long_dom,0.6167,16,-2.5511111111110933,-2.7377777777777754,0.248888888888924,-5.102222222222229,0.6222222222222452,-6.7200000000000415,0.871111111111126
XRPUSDT,1773417600,0.1,long_dom,0.1556,16,-3.1781609195402423,-2.554597701149416,-1.528735632183921,-3.1781609195402423,-3.439655172413822,-5.431034482758612,0.6034482758620482
ADAUSDT,1773421200,0.2,long_dom,0.2543,17,-0.6533333333333127,0.0,-0.37333333333334373,-2.2400000000000104,-7.0,-7.466666666666667,1.493333333333323
NEARUSDT,1773421200,0.1,long_dom,0.1055,17,-0.15909090909092716,-0.31818181818181895,-0.9545454545454569,-2.068181818181841,-6.522727272727307,-7.636363636363655,1.5909090909090948
DOTUSDT,1773424800,0.1,long_dom,0.1422,18,-0.8974358974358724,-0.7179487179487138,-3.410256410256371,-5.025641025640997,-8.615384615384567,-9.871794871794796,1.2564102564102693
DOTUSDT,1773439200,0.35,long_dom,0.4027,22,1.5135135135135092,-0.9459459459459642,-1.7027027027027186,-3.7837837837837727,-8.702702702702677,-9.459459459459431,2.6486486486486407
NEARUSDT,1773439200,0.2,long_dom,0.2066,22,0.6562500000000288,-2.625000000000018,-0.6562499999999802,-3.500000000000024,-3.937500000000027,-7.218750000000026,2.187500000000015
WLDUSDT,1773439200,0.1,long_dom,0.1183,22,0.5863874345549904,-0.3664921465968588,1.3926701570680717,-2.0523560209423852,-2.418848167539244,-5.7905759162303365,4.617801047120437
RENDERUSDT,1773468000,0.1,long_dom,0.1157,6,-1.4999999999999751,1.000000000000002,-1.2499999999999747,4.750000000000009,8.750000000000018,-2.2499999999999765,24.250000000000046
WLDUSDT,1773468000,0.1,long_dom,0.1293,6,-0.9064748201439098,-1.1079136690647537,-2.2158273381295635,-2.9208633093525735,3.9280575539568496,-5.136690647482081,10.273381294964162
ENAUSDT,1773468000,0.1,long_dom,0.1142,6,-0.5714285714285464,-0.2857142857142534,-1.7142857142856789,-0.2857142857142534,1.142857142857172,-3.7142857142856904,8.000000000000005
XRPUSDT,1773468000,0.2,long_dom,0.215,6,0.7636363636363962,0.38181818181824523,-1.2727272727272643,-1.4424242424242202,7.55151515151539,-2.3757575757575724,12.43030303030344
XLMUSDT,1773486000,0.1,short_dom,0.1275,11,-1.9693094629155845,2.076726342710989,-1.7544757033247753,-1.6112531969308694,11.565217391304396,-3.544757033248052,16.721227621483415
FILUSDT,1773493200,0.35,long_dom,0.6944,13,0.0,0.4666666666666667,3.7333333333333334,5.6000000000000005,10.266666666666667,-0.9333333333333333,21.933333333333334
DOTUSDT,1773500400,0.1,long_dom,0.1003,15,-1.3207547169811056,-1.584905660377362,-5.28301886792454,-5.0188679245282835,-3.6981132075471774,-11.094339622641533,2.905660377358526
XLMUSDT,1773504000,0.1,short_dom,0.1692,16,-1.9489559164732673,-0.7146171693735374,-2.923433874709901,2.598607888631053,6.59396751740135,-5.522041763341044,13.350348027842125
XRPUSDT,1773529200,0.2,short_dom,0.2359,23,-0.3652173913042985,-0.4869565217390646,2.4347826086955933,0.6086956521739209,17.32753623188361,-1.7043478260869063,24.023188405796468
CHZUSDT,1773532800,0.2,long_dom,0.2756,0,0.4375000000000114,0.3499999999999848,-1.0500000000000151,0.262500000000019,0.9624999999999887,-6.387499999999997,2.4500000000000153
ADAUSDT,1773540000,0.35,short_dom,0.4328,2,-0.11864406779666263,0.4745762711863871,-1.1864406779660994,0.5932203389830497,7.237288135593194,-3.677966101694961,9.13559322033894
FETUSDT,1773540000,0.35,short_dom,0.4986,2,-0.06796116504855514,0.3398058252427191,-2.9902912621359357,0.06796116504853628,3.9417475728155376,-4.281553398058257,9.514563106796116
NEARUSDT,1773540000,0.1,short_dom,0.1777,2,-0.769230769230791,-2.4615384615384768,-3.8461538461538867,-1.5384615384615479,1.6923076923076856,-5.538461538461572,2.6153846153846145
WLDUSDT,1773547200,0.2,long_dom,0.2283,4,-0.8181818181818366,-1.2727272727272956,0.45454545454545914,0.8181818181818366,16.36363636363653,-3.3636363636363775,17.090909090909285
1000PEPEUSDT,1773554400,0.1,long_dom,0.1233,6,1.082706766917324,4.721804511278216,3.7142857142857797,2.1052631578947643,80.54135338345903,-4.9924812030074985,81.20300751879735
XLMUSDT,1773572400,0.1,short_dom,0.1224,11,3.0481012658227336,2.1265822784809405,-0.8860759493670749,-2.4810126582278293,14.14177215189848,-4.465822784810093,24.916455696202153
XRPUSDT,1773576000,0.1,mixed,0.1752,12,-0.3322033898304735,-3.0847457627118557,-5.315254237288208,-2.8474576271186605,24.772881355932334,-7.213559322033982,31.179661016949243
FETUSDT,1773576000,0.2,mixed,0.3433,12,-0.2736156351791487,-0.7296416938110717,1.276872964169382,2.4625407166123767,11.993485342019559,-1.9153094462540792,15.140065146579833
1000PEPEUSDT,1773579600,0.2,long_dom,0.2957,13,0.5169491525423509,-1.2457627118644268,0.9406779661016904,2.5338983050847177,53.788135593220105,-3.4830508474576174,66.44067796610139
ENAUSDT,1773579600,0.35,long_dom,0.8637,13,-0.21538461538462275,-0.4307692307692455,1.0769230769230838,4.307692307692335,18.307692307692395,-1.938461538461545,22.40000000000011
CHZUSDT,1773586800,0.1,long_dom,0.1103,15,0.8828828828828797,3.0270270270270414,2.5225225225224763,2.1441441441441618,19.42342342342318,-2.6486486486486394,31.531531531531172
FETUSDT,1773590400,0.2,mixed,0.3423,16,-0.30107526881720237,-0.413978494623652,0.9784946236559103,-1.20430107526882,18.102150537634405,-1.9193548387096744,18.629032258064505
XRPUSDT,1773594000,0.1,short_dom,0.1027,17,-3.289617486338843,-2.4480874316940464,3.1748633879781156,10.748633879781371,37.98360655737683,-3.9016393442622697,38.28961748633854
1000PEPEUSDT,1773594000,0.1,short_dom,0.1909,17,-2.6721556886227957,-1.1526946107784617,1.970059880239504,14.922155688622778,60.60029940119765,-3.5523952095808795,80.99251497006001
WLDUSDT,1773597600,0.2,long_dom,0.2495,18,1.1864406779660994,1.7401129943503055,4.271186440677967,4.983050847457635,25.38983050847452,-0.15819209039546236,33.774011299434946
1000PEPEUSDT,1773608400,0.2,short_dom,0.3125,21,6.44093178036609,8.164725457570778,14.396006655574169,44.45757071547453,67.39101497504207,-2.981697171381075,87.83194675540831
XRPUSDT,1773612000,0.35,short_dom,0.8537,22,-0.9430051813471794,-1.2476683937824125,-1.8134715025907073,3.148186528497398,13.927461139896414,-2.8435233160621975,14.087046632124409
ENAUSDT,1773612000,0.35,short_dom,0.4441,22,-1.0769230769230789,-0.8974358974358948,0.0,8.974358974358948,16.333333333333268,-3.0512820512820524,17.230769230769162
XLMUSDT,1773612000,0.2,short_dom,0.2021,22,-1.7701149425287201,-3.3500522466039526,-3.5548589341692627,2.2089864158829853,8.57262277951934,-5.36886102403345,9.11389759665624
ADAUSDT,1773612000,0.35,short_dom,1.5294,22,-0.35353535353535614,0.0,0.28282828282829275,13.646464646464723,14.636363636363727,-2.0505050505050733,16.26262626262638
1000LUNCUSDT,1773615600,0.2,long_dom,0.2693,23,1.362162162162156,1.362162162162156,2.875675675675657,5.221621621621633,7.113513513513523,-0.7567567567567767,10.140540540540524
ADAUSDT,1773630000,0.35,short_dom,0.6413,3,2.984496124030999,5.968992248061998,6.891472868217022,4.44961240310075,4.558139534883713,0.054263565891466685,8.844961240310063
WLDUSDT,1773630000,0.1,short_dom,0.1685,3,2.3840579710144874,4.007246376811581,5.985507246376809,4.260869565217379,9.739130434782622,-0.05072463768118207,16.942028985507264
1000PEPEUSDT,1773630000,0.1,short_dom,0.1972,3,2.799293107801049,6.022721534965905,15.159303206261026,13.215349659176946,11.395102246907337,-0.0035344609947079715,19.1850542792224
ARBUSDT,1773630000,0.35,short_dom,1.2317,3,2.0631578947368614,3.6842105263157947,3.9789473684210663,2.2105263157894766,4.2736842105263175,0.0,8.252631578947383
XRPUSDT,1773630000,0.2,short_dom,0.2513,3,1.9014238773274834,2.0700985761226454,2.3614457831325044,0.3220153340635249,11.745892661555292,-0.4293537787513892,21.39101861993424
XLMUSDT,1773633600,0.35,short_dom,0.4152,4,1.114788004136493,0.8831437435367095,-0.2171664943123221,1.274043433298849,4.444674250258511,-1.5346432264736356,15.302998965873812
DOTUSDT,1773637200,0.1,short_dom,0.1296,5,2.752808988764057,3.146067415730341,5.191011235955063,3.8539325842696766,4.325842696629228,-0.6292134831460682,9.359550561797755
FETUSDT,1773637200,0.1,short_dom,0.1396,5,1.2791878172588789,2.8426395939086286,2.7715736040609014,16.27411167512689,18.761421319796916,-1.2791878172588789,37.66497461928927
ENAUSDT,1773640800,0.1,short_dom,0.125,6,1.9764705882352838,1.3176470588235225,0.3294117647058692,1.8117647058823376,0.16470588235292316,-2.3058823529411985,7.5764705882352885
WLDUSDT,1773644400,0.1,short_dom,0.1479,7,-0.4548736462093922,-0.4548736462093922,-1.7184115523465773,-0.10108303249096358,4.2454873646209474,-3.1841155234656893,10.916967509025273
1000PEPEUSDT,1773644400,0.1,short_dom,0.173,7,-2.6768916155419147,-0.19325153374234225,-1.312201772324479,-2.9775051124744345,-5.096114519427397,-5.940695296523513,2.7174505794137693
FILUSDT,1773648000,0.1,long_dom,0.181,8,-0.43298969072163396,-0.43298969072163396,-0.5773195876288506,1.5876288659793831,3.752577319587633,-3.030927835051534,10.824742268041232
XLMUSDT,1773648000,0.1,short_dom,0.1845,8,1.6485507246376763,1.179347826086975,1.3061594202898597,3.702898550724647,4.844202898550714,-1.0144927536231827,13.59420289855074
FETUSDT,1773658800,0.2,short_dom,0.2093,11,1.6545454545454517,3.3939393939394025,5.090909090909092,7.424242424242431,6.06666666666668,-0.3818181818181875,16.16363636363638
WLDUSDT,1773662400,0.35,short_dom,1.3083,12,0.4955752212389189,0.9911504424778722,7.8053097345132905,8.734513274336303,2.044247787610605,-2.911504424778756,14.061946902654896
XRPUSDT,1773662400,0.1,short_dom,0.1453,12,1.6883116883116736,8.675324675324633,8.441558441558426,13.506493506493504,7.454545454545433,-1.3246753246753504,34.025974025973994
ENAUSDT,1773666000,0.35,short_dom,0.3889,13,0.7070707070707073,0.5656565656565815,1.9797979797979763,2.9696969696969746,-1.6969696969696857,-2.828282828282829,5.656565656565658
DOTUSDT,1773669600,0.1,long_dom,0.137,14,-0.6614173228346439,1.6535433070866221,3.858267716535435,5.952755905511795,1.9842519685039317,-1.874015748031479,9.590551181102324
1000LUNCUSDT,1773669600,0.1,long_dom,0.1244,14,-2.49504950495048,-0.06930693069304217,-0.970297029702927,3.81188118811881,2.841584158415835,-3.326732673267274,5.68316831683167
XLMUSDT,1773669600,0.1,short_dom,0.1265,14,-2.7400295420975036,-0.37223042836041287,0.3308714918759098,1.8921713441654346,-1.013293943870024,-2.9054652880354586,7.6927621861152184
FETUSDT,1773676800,0.35,short_dom,0.4602,16,-0.04705882352941309,-1.529411764705883,-1.8352941176470583,-2.96470588235294,-4.047058823529408,-4.823529411764701,2.2588235294117567
FILUSDT,1773676800,0.1,short_dom,0.1568,16,0.8484848484848494,2.262626262626265,7.353535353535346,4.52525252525253,1.5555555555555574,-0.14141414141414158,9.050505050505045
XRPUSDT,1773684000,0.1,short_dom,0.1556,18,-0.831389183457024,-1.1134676564156676,2.3457051961823954,8.64050901378577,0.11876988335102696,-6.176033934252348,10.615058324496276
