rule,symbol,ts,entry_time,side,tier,share,pnl_r,exit_reason
cascade_short,TONUSDT,1773853200,2026-03-18T18:00:00+00:00,short,0.1,0.1162,-0.0571,time
cascade_short,CHZUSDT,1773860400,2026-03-18T20:00:00+00:00,short,0.1,0.1123,-1.0948,stop
cascade_short,WLDUSDT,1773871200,2026-03-18T23:00:00+00:00,short,0.35,0.3806,4.8871,time
cascade_short,1000LUNCUSDT,1773892800,2026-03-19T05:00:00+00:00,short,0.2,0.3361,1.4103,time
cascade_short,TONUSDT,1773896400,2026-03-19T06:00:00+00:00,short,0.1,0.1478,3.7095,time
cascade_short,WLDUSDT,1773896400,2026-03-19T06:00:00+00:00,short,0.1,0.1441,4.2352,time
cascade_short,1000PEPEUSDT,1773903600,2026-03-19T08:00:00+00:00,short,0.35,0.3736,1.11,time
cascade_short,XRPUSDT,1773903600,2026-03-19T08:00:00+00:00,short,0.1,0.1526,1.762,time
cascade_short,DOTUSDT,1773903600,2026-03-19T08:00:00+00:00,short,0.2,0.245,0.4397,time
cascade_short,ADAUSDT,1773903600,2026-03-19T08:00:00+00:00,short,0.1,0.1457,0.6922,time
cascade_short,FETUSDT,1773903600,2026-03-19T08:00:00+00:00,short,0.1,0.1092,3.3979,time
cascade_short,TONUSDT,1773914400,2026-03-19T11:00:00+00:00,short,0.1,0.1352,2.4348,time
cascade_short,ADAUSDT,1773921600,2026-03-19T13:00:00+00:00,short,0.1,0.1283,-1.1591,stop
cascade_short,ENAUSDT,1773921600,2026-03-19T13:00:00+00:00,short,0.35,0.4002,-0.72,time
cascade_short,CHZUSDT,1773921600,2026-03-19T13:00:00+00:00,short,0.1,0.1195,-1.1515,stop
cascade_short,WLDUSDT,1773921600,2026-03-19T13:00:00+00:00,short,0.2,0.3038,0.3215,time
cascade_short,1000PEPEUSDT,1773921600,2026-03-19T13:00:00+00:00,short,0.35,0.4303,-0.4797,time
cascade_short,FILUSDT,1773921600,2026-03-19T13:00:00+00:00,short,0.1,0.1191,0.5795,time
cascade_short,XLMUSDT,1773925200,2026-03-19T14:00:00+00:00,short,0.1,0.1932,0.2407,time
cascade_short,FETUSDT,1773925200,2026-03-19T14:00:00+00:00,short,0.1,0.1707,-0.5119,time
cascade_short,DOTUSDT,1773925200,2026-03-19T14:00:00+00:00,short,0.1,0.1045,-0.0402,time
cascade_short,APTUSDT,1773928800,2026-03-19T15:00:00+00:00,short,0.1,0.1185,-0.4092,time
cascade_short,1000LUNCUSDT,1773939600,2026-03-19T18:00:00+00:00,short,0.1,0.1675,-1.1985,stop
squeeze_long,FETUSDT,1773982800,2026-03-20T06:00:00+00:00,long,0.35,0.4866,-1.0306,stop
cascade_short,ENAUSDT,1773990000,2026-03-20T08:00:00+00:00,short,0.1,0.1129,-1.1064,stop
cascade_short,1000LUNCUSDT,1773990000,2026-03-20T08:00:00+00:00,short,0.35,0.4351,-1.1301,stop
squeeze_long,APTUSDT,1773993600,2026-03-20T09:00:00+00:00,long,0.35,0.5045,0.0831,time
squeeze_long,NEARUSDT,1773993600,2026-03-20T09:00:00+00:00,long,0.2,0.2438,-1.1316,stop
cascade_short,WLDUSDT,1774008000,2026-03-20T13:00:00+00:00,short,0.2,0.2263,-1.1111,stop
cascade_short,ENAUSDT,1774015200,2026-03-20T15:00:00+00:00,short,0.2,0.2665,-0.122,time
cascade_short,FILUSDT,1774015200,2026-03-20T15:00:00+00:00,short,0.1,0.1489,-1.081,stop
cascade_short,XLMUSDT,1774018800,2026-03-20T16:00:00+00:00,short,0.2,0.2112,0.2811,time
cascade_short,NEARUSDT,1774018800,2026-03-20T16:00:00+00:00,short,0.35,0.6402,0.7482,time
cascade_short,XRPUSDT,1774029600,2026-03-20T19:00:00+00:00,short,0.35,0.3622,-1.18,stop
cascade_short,ADAUSDT,1774033200,2026-03-20T20:00:00+00:00,short,0.35,0.4499,-1.1241,stop
cascade_short,WLDUSDT,1774047600,2026-03-21T00:00:00+00:00,short,0.35,0.4199,0.2247,time
cascade_short,FETUSDT,1774083600,2026-03-21T10:00:00+00:00,short,0.2,0.2026,-1.0543,stop
cascade_short,APTUSDT,1774087200,2026-03-21T11:00:00+00:00,short,0.35,0.7267,0.2987,time
squeeze_long,FILUSDT,1774105200,2026-03-21T16:00:00+00:00,long,0.35,0.6326,-1.0588,stop
cascade_short,WLDUSDT,1774134000,2026-03-22T00:00:00+00:00,short,0.35,0.3685,-1.0689,stop
cascade_short,NEARUSDT,1774134000,2026-03-22T00:00:00+00:00,short,0.35,0.361,-1.0996,stop
cascade_short,1000LUNCUSDT,1774134000,2026-03-22T00:00:00+00:00,short,0.2,0.2766,1.2625,time
cascade_short,CHZUSDT,1774134000,2026-03-22T00:00:00+00:00,short,0.35,0.3919,-1.0947,stop
cascade_short,FETUSDT,1774134000,2026-03-22T00:00:00+00:00,short,0.1,0.1494,-1.0679,stop
cascade_short,ARBUSDT,1774134000,2026-03-22T00:00:00+00:00,short,0.35,0.7282,0.7833,time
cascade_short,XLMUSDT,1774134000,2026-03-22T00:00:00+00:00,short,0.35,0.8148,-1.1392,stop
cascade_short,ENAUSDT,1774134000,2026-03-22T00:00:00+00:00,short,0.35,0.6169,0.2511,time
cascade_short,ADAUSDT,1774134000,2026-03-22T00:00:00+00:00,short,0.35,0.904,0.0766,time
cascade_short,APTUSDT,1774134000,2026-03-22T00:00:00+00:00,short,0.35,1.06,-1.0921,stop
cascade_short,XRPUSDT,1774134000,2026-03-22T00:00:00+00:00,short,0.35,0.3624,-1.1431,stop
cascade_short,FILUSDT,1774134000,2026-03-22T00:00:00+00:00,short,0.35,1.265,-0.0489,time
cascade_short,1000PEPEUSDT,1774137600,2026-03-22T01:00:00+00:00,short,0.1,0.1586,0.0364,time
cascade_short,ARBUSDT,1774159200,2026-03-22T07:00:00+00:00,short,0.1,0.1025,3.8507,time
cascade_short,XLMUSDT,1774162800,2026-03-22T08:00:00+00:00,short,0.1,0.1202,0.8437,time
cascade_short,FILUSDT,1774166400,2026-03-22T09:00:00+00:00,short,0.1,0.1047,0.0757,time
cascade_short,1000LUNCUSDT,1774166400,2026-03-22T09:00:00+00:00,short,0.2,0.2695,-0.2279,time
cascade_short,XRPUSDT,1774166400,2026-03-22T09:00:00+00:00,short,0.2,0.3301,0.2508,time
cascade_short,1000PEPEUSDT,1774166400,2026-03-22T09:00:00+00:00,short,0.2,0.2209,-0.0031,time
cascade_short,DOTUSDT,1774173600,2026-03-22T11:00:00+00:00,short,0.1,0.1867,-1.1854,stop
cascade_short,FETUSDT,1774177200,2026-03-22T12:00:00+00:00,short,0.1,0.189,0.7701,time
cascade_short,ENAUSDT,1774180800,2026-03-22T13:00:00+00:00,short,0.1,0.1468,2.8146,time
cascade_short,WLDUSDT,1774180800,2026-03-22T13:00:00+00:00,short,0.1,0.1214,2.7913,time
cascade_short,XLMUSDT,1774195200,2026-03-22T17:00:00+00:00,short,0.1,0.1253,0.7317,time
cascade_short,1000PEPEUSDT,1774195200,2026-03-22T17:00:00+00:00,short,0.1,0.1117,0.951,time
cascade_short,ENAUSDT,1774195200,2026-03-22T17:00:00+00:00,short,0.1,0.1474,2.0489,time
cascade_short,DOTUSDT,1774195200,2026-03-22T17:00:00+00:00,short,0.1,0.1102,1.1004,time
cascade_short,CHZUSDT,1774195200,2026-03-22T17:00:00+00:00,short,0.1,0.1033,-1.2143,stop
cascade_short,1000LUNCUSDT,1774198800,2026-03-22T18:00:00+00:00,short,0.2,0.2222,2.6589,time
cascade_short,NEARUSDT,1774198800,2026-03-22T18:00:00+00:00,short,0.1,0.1016,1.0705,time
cascade_short,FILUSDT,1774202400,2026-03-22T19:00:00+00:00,short,0.35,0.3671,0.8746,time
cascade_short,WLDUSDT,1774206000,2026-03-22T20:00:00+00:00,short,0.35,0.5438,-1.1183,stop
cascade_short,APTUSDT,1774213200,2026-03-22T22:00:00+00:00,short,0.1,0.1519,-1.0897,stop
cascade_short,FETUSDT,1774213200,2026-03-22T22:00:00+00:00,short,0.1,0.1939,-1.0693,stop
cascade_short,XRPUSDT,1774213200,2026-03-22T22:00:00+00:00,short,0.1,0.1047,-1.1345,stop
cascade_short,ARBUSDT,1774213200,2026-03-22T22:00:00+00:00,short,0.2,0.2117,-1.0823,stop
cascade_short,1000LUNCUSDT,1774213200,2026-03-22T22:00:00+00:00,short,0.2,0.2396,-0.4593,time
cascade_short,ADAUSDT,1774213200,2026-03-22T22:00:00+00:00,short,0.2,0.2787,-1.1033,stop
cascade_short,NEARUSDT,1774213200,2026-03-22T22:00:00+00:00,short,0.1,0.1515,-0.3658,time
cascade_short,XLMUSDT,1774213200,2026-03-22T22:00:00+00:00,short,0.35,0.5059,-1.1112,stop
cascade_short,WLDUSDT,1774220400,2026-03-23T00:00:00+00:00,short,0.2,0.3314,-1.1334,stop
cascade_short,XRPUSDT,1774245600,2026-03-23T07:00:00+00:00,short,0.2,0.3276,-1.1346,stop
cascade_short,ADAUSDT,1774245600,2026-03-23T07:00:00+00:00,short,0.1,0.1351,-1.126,stop
cascade_short,CHZUSDT,1774249200,2026-03-23T08:00:00+00:00,short,0.1,0.1168,-1.1226,stop
cascade_short,1000LUNCUSDT,1774249200,2026-03-23T08:00:00+00:00,short,0.1,0.1013,-1.1186,stop
squeeze_long,ADAUSDT,1774263600,2026-03-23T12:00:00+00:00,long,0.2,0.3409,0.1993,time
squeeze_long,FETUSDT,1774263600,2026-03-23T12:00:00+00:00,long,0.2,0.2625,0.232,time
squeeze_long,APTUSDT,1774263600,2026-03-23T12:00:00+00:00,long,0.35,0.6161,1.9625,time
squeeze_long,ARBUSDT,1774263600,2026-03-23T12:00:00+00:00,long,0.2,0.2945,-0.0656,time
squeeze_long,1000PEPEUSDT,1774263600,2026-03-23T12:00:00+00:00,long,0.35,0.5142,0.8928,time
cascade_short,NEARUSDT,1774278000,2026-03-23T16:00:00+00:00,short,0.1,0.1876,-1.0776,stop
cascade_short,ENAUSDT,1774281600,2026-03-23T17:00:00+00:00,short,0.2,0.2079,-1.062,stop
cascade_short,ARBUSDT,1774281600,2026-03-23T17:00:00+00:00,short,0.1,0.1589,-1.0817,stop
squeeze_long,APTUSDT,1774296000,2026-03-23T21:00:00+00:00,long,0.2,0.2392,-1.0511,stop
cascade_short,DOTUSDT,1774296000,2026-03-23T21:00:00+00:00,short,0.1,0.1778,0.6314,time
cascade_short,APTUSDT,1774310400,2026-03-24T01:00:00+00:00,short,0.1,0.1847,-1.0493,stop
cascade_short,WLDUSDT,1774324800,2026-03-24T05:00:00+00:00,short,0.1,0.1163,-1.1335,stop
cascade_short,APTUSDT,1774332000,2026-03-24T07:00:00+00:00,short,0.2,0.3003,0.6455,time
cascade_short,ADAUSDT,1774346400,2026-03-24T11:00:00+00:00,short,0.2,0.2077,1.7834,time
cascade_short,DOTUSDT,1774346400,2026-03-24T11:00:00+00:00,short,0.2,0.2598,1.9834,time
cascade_short,ENAUSDT,1774357200,2026-03-24T14:00:00+00:00,short,0.2,0.2015,-1.0796,stop
cascade_short,XLMUSDT,1774360800,2026-03-24T15:00:00+00:00,short,0.2,0.3353,-1.0984,stop
cascade_short,NEARUSDT,1774360800,2026-03-24T15:00:00+00:00,short,0.2,0.3423,0.067,time
cascade_short,APTUSDT,1774360800,2026-03-24T15:00:00+00:00,short,0.1,0.1399,-1.0738,stop
cascade_short,ADAUSDT,1774360800,2026-03-24T15:00:00+00:00,short,0.1,0.1519,-1.0885,stop
cascade_short,ARBUSDT,1774371600,2026-03-24T18:00:00+00:00,short,0.35,0.6078,-1.0889,stop
squeeze_long,WLDUSDT,1774382400,2026-03-24T21:00:00+00:00,long,0.2,0.242,-1.1056,stop
squeeze_long,FETUSDT,1774382400,2026-03-24T21:00:00+00:00,long,0.2,0.2241,-1.0392,stop
squeeze_long,1000PEPEUSDT,1774382400,2026-03-24T21:00:00+00:00,long,0.2,0.2815,1.3192,time
cascade_short,FILUSDT,1774396800,2026-03-25T01:00:00+00:00,short,0.1,0.1138,0.2105,time
squeeze_long,ADAUSDT,1774396800,2026-03-25T01:00:00+00:00,long,0.2,0.302,1.6052,time
squeeze_long,1000PEPEUSDT,1774396800,2026-03-25T01:00:00+00:00,long,0.2,0.346,-1.1138,stop
squeeze_long,FETUSDT,1774436400,2026-03-25T12:00:00+00:00,long,0.2,0.3069,-1.0345,stop
cascade_short,XRPUSDT,1774440000,2026-03-25T13:00:00+00:00,short,0.1,0.1711,0.5034,time
cascade_short,WLDUSDT,1774450800,2026-03-25T16:00:00+00:00,short,0.1,0.1204,-1.0759,stop
cascade_short,1000PEPEUSDT,1774450800,2026-03-25T16:00:00+00:00,short,0.1,0.1004,-1.1076,stop
cascade_short,1000LUNCUSDT,1774465200,2026-03-25T20:00:00+00:00,short,0.2,0.3153,-1.2197,stop
cascade_short,WLDUSDT,1774468800,2026-03-25T21:00:00+00:00,short,0.2,0.2057,-1.1296,stop
squeeze_long,ENAUSDT,1774483200,2026-03-26T01:00:00+00:00,long,0.35,0.412,-1.0595,stop
cascade_short,NEARUSDT,1774490400,2026-03-26T03:00:00+00:00,short,0.1,0.1373,3.2225,time
cascade_short,1000LUNCUSDT,1774490400,2026-03-26T03:00:00+00:00,short,0.35,0.4926,-1.2006,stop
cascade_short,XRPUSDT,1774494000,2026-03-26T04:00:00+00:00,short,0.2,0.2463,4.2622,time
cascade_short,WLDUSDT,1774497600,2026-03-26T05:00:00+00:00,short,0.2,0.2614,1.8549,time
cascade_short,XLMUSDT,1774501200,2026-03-26T06:00:00+00:00,short,0.1,0.1243,-1.1596,stop
cascade_short,ARBUSDT,1774501200,2026-03-26T06:00:00+00:00,short,0.2,0.2537,0.4441,time
cascade_short,FETUSDT,1774501200,2026-03-26T06:00:00+00:00,short,0.1,0.1729,0.3023,time
cascade_short,ADAUSDT,1774501200,2026-03-26T06:00:00+00:00,short,0.1,0.1158,1.4515,time
cascade_short,1000PEPEUSDT,1774501200,2026-03-26T06:00:00+00:00,short,0.1,0.12,0.4072,time
cascade_short,ENAUSDT,1774501200,2026-03-26T06:00:00+00:00,short,0.1,0.1253,1.3988,time
cascade_short,NEARUSDT,1774504800,2026-03-26T07:00:00+00:00,short,0.35,0.8091,-0.3578,time
cascade_short,XRPUSDT,1774508400,2026-03-26T08:00:00+00:00,short,0.2,0.2068,2.9308,time
cascade_short,WLDUSDT,1774512000,2026-03-26T09:00:00+00:00,short,0.2,0.2026,4.1911,time
cascade_short,ARBUSDT,1774515600,2026-03-26T10:00:00+00:00,short,0.2,0.216,-1.1054,stop
cascade_short,ADAUSDT,1774515600,2026-03-26T10:00:00+00:00,short,0.1,0.1436,-1.1487,stop
cascade_short,DOTUSDT,1774515600,2026-03-26T10:00:00+00:00,short,0.35,0.6027,-1.1501,stop
cascade_short,1000PEPEUSDT,1774515600,2026-03-26T10:00:00+00:00,short,0.2,0.2019,-1.1399,stop
cascade_short,XLMUSDT,1774515600,2026-03-26T10:00:00+00:00,short,0.2,0.2607,-1.1779,stop
cascade_short,WLDUSDT,1774533600,2026-03-26T15:00:00+00:00,short,0.35,1.1201,1.5382,time
cascade_short,FILUSDT,1774537200,2026-03-26T16:00:00+00:00,short,0.35,0.6104,0.9376,time
cascade_short,1000LUNCUSDT,1774537200,2026-03-26T16:00:00+00:00,short,0.2,0.2203,-1.1164,stop
cascade_short,XRPUSDT,1774537200,2026-03-26T16:00:00+00:00,short,0.2,0.2184,-0.1531,time
cascade_short,ARBUSDT,1774548000,2026-03-26T19:00:00+00:00,short,0.1,0.1248,-1.1131,stop
cascade_short,DOTUSDT,1774551600,2026-03-26T20:00:00+00:00,short,0.2,0.2033,-1.1257,stop
cascade_short,ENAUSDT,1774551600,2026-03-26T20:00:00+00:00,short,0.1,0.1775,-1.1114,stop
cascade_short,FILUSDT,1774551600,2026-03-26T20:00:00+00:00,short,0.1,0.1539,-1.1378,stop
cascade_short,NEARUSDT,1774551600,2026-03-26T20:00:00+00:00,short,0.1,0.18,-1.1829,stop
cascade_short,FETUSDT,1774576800,2026-03-27T03:00:00+00:00,short,0.1,0.1078,2.6423,time
cascade_short,1000PEPEUSDT,1774584000,2026-03-27T05:00:00+00:00,short,0.1,0.1375,5.2025,time
cascade_short,ADAUSDT,1774584000,2026-03-27T05:00:00+00:00,short,0.1,0.1494,4.2746,time
cascade_short,FILUSDT,1774584000,2026-03-27T05:00:00+00:00,short,0.1,0.1074,2.9656,time
cascade_short,WLDUSDT,1774591200,2026-03-27T07:00:00+00:00,short,0.1,0.1487,-1.1051,stop
cascade_short,XLMUSDT,1774598400,2026-03-27T09:00:00+00:00,short,0.35,1.4124,2.2704,time
cascade_short,1000PEPEUSDT,1774598400,2026-03-27T09:00:00+00:00,short,0.35,1.1814,2.2902,time
cascade_short,APTUSDT,1774598400,2026-03-27T09:00:00+00:00,short,0.1,0.1284,2.4902,time
cascade_short,XRPUSDT,1774598400,2026-03-27T09:00:00+00:00,short,0.35,0.3861,1.9484,time
cascade_short,ENAUSDT,1774598400,2026-03-27T09:00:00+00:00,short,0.35,0.419,2.4003,time
cascade_short,ADAUSDT,1774598400,2026-03-27T09:00:00+00:00,short,0.2,0.2112,1.9127,time
cascade_short,ARBUSDT,1774602000,2026-03-27T10:00:00+00:00,short,0.1,0.1114,2.3592,time
cascade_short,FETUSDT,1774602000,2026-03-27T10:00:00+00:00,short,0.2,0.2095,-1.0828,stop
cascade_short,WLDUSDT,1774605600,2026-03-27T11:00:00+00:00,short,0.1,0.1317,2.4821,time
cascade_short,FILUSDT,1774605600,2026-03-27T11:00:00+00:00,short,0.2,0.2907,0.0539,time
cascade_short,DOTUSDT,1774605600,2026-03-27T11:00:00+00:00,short,0.1,0.1464,-1.0922,stop
cascade_short,NEARUSDT,1774605600,2026-03-27T11:00:00+00:00,short,0.2,0.3018,0.7032,time
cascade_short,CHZUSDT,1774605600,2026-03-27T11:00:00+00:00,short,0.1,0.1176,-0.3922,time
cascade_short,CHZUSDT,1774620000,2026-03-27T15:00:00+00:00,short,0.1,0.1251,-1.1183,stop
cascade_short,WLDUSDT,1774620000,2026-03-27T15:00:00+00:00,short,0.1,0.1775,4.1203,time
cascade_short,NEARUSDT,1774627200,2026-03-27T17:00:00+00:00,short,0.1,0.1175,-1.1299,stop
cascade_short,XRPUSDT,1774634400,2026-03-27T19:00:00+00:00,short,0.1,0.1925,-0.2703,time
cascade_short,1000PEPEUSDT,1774634400,2026-03-27T19:00:00+00:00,short,0.35,0.4273,-1.1635,stop
cascade_short,WLDUSDT,1774652400,2026-03-28T00:00:00+00:00,short,0.1,0.1178,-1.0745,stop
cascade_short,TONUSDT,1774659600,2026-03-28T02:00:00+00:00,short,0.1,0.1055,-1.1706,stop
cascade_short,APTUSDT,1774666800,2026-03-28T04:00:00+00:00,short,0.2,0.2925,-1.1952,stop
cascade_short,FETUSDT,1774670400,2026-03-28T05:00:00+00:00,short,0.1,0.1027,-1.1125,stop
cascade_short,1000PEPEUSDT,1774695600,2026-03-28T12:00:00+00:00,short,0.1,0.1488,-1.2157,stop
squeeze_long,FETUSDT,1774702800,2026-03-28T14:00:00+00:00,long,0.2,0.2014,-1.046,stop
squeeze_long,FILUSDT,1774702800,2026-03-28T14:00:00+00:00,long,0.35,0.8393,-1.1031,stop
cascade_short,CHZUSDT,1774717200,2026-03-28T18:00:00+00:00,short,0.1,0.135,-1.0509,stop
cascade_short,APTUSDT,1774717200,2026-03-28T18:00:00+00:00,short,0.2,0.2244,0.7345,time
cascade_short,XRPUSDT,1774731600,2026-03-28T22:00:00+00:00,short,0.1,0.1074,1.2425,time
cascade_short,1000LUNCUSDT,1774731600,2026-03-28T22:00:00+00:00,short,0.1,0.1409,0.6711,time
cascade_short,1000PEPEUSDT,1774731600,2026-03-28T22:00:00+00:00,short,0.1,0.111,0.1729,time
cascade_short,FETUSDT,1774731600,2026-03-28T22:00:00+00:00,short,0.2,0.2501,-1.0855,stop
cascade_short,ADAUSDT,1774735200,2026-03-28T23:00:00+00:00,short,0.2,0.2385,1.6513,time
cascade_short,DOTUSDT,1774738800,2026-03-29T00:00:00+00:00,short,0.2,0.2488,-1.1294,stop
cascade_short,APTUSDT,1774738800,2026-03-29T00:00:00+00:00,short,0.1,0.1657,-1.1432,stop
cascade_short,ARBUSDT,1774738800,2026-03-29T00:00:00+00:00,short,0.2,0.2428,-0.0149,time
cascade_short,FILUSDT,1774738800,2026-03-29T00:00:00+00:00,short,0.35,0.4056,-1.0881,stop
cascade_short,XLMUSDT,1774738800,2026-03-29T00:00:00+00:00,short,0.1,0.1807,-1.1586,stop
cascade_short,ENAUSDT,1774738800,2026-03-29T00:00:00+00:00,short,0.35,0.5143,-0.0117,time
cascade_short,WLDUSDT,1774738800,2026-03-29T00:00:00+00:00,short,0.1,0.117,-1.1018,stop
cascade_short,CHZUSDT,1774749600,2026-03-29T03:00:00+00:00,short,0.1,0.1406,-1.0783,stop
cascade_short,ADAUSDT,1774760400,2026-03-29T06:00:00+00:00,short,0.2,0.247,2.4053,time
cascade_short,APTUSDT,1774778400,2026-03-29T11:00:00+00:00,short,0.2,0.2921,-1.2447,stop
cascade_short,ADAUSDT,1774778400,2026-03-29T11:00:00+00:00,short,0.2,0.2533,-1.1886,stop
cascade_short,CHZUSDT,1774782000,2026-03-29T12:00:00+00:00,short,0.2,0.2061,-0.5065,time
cascade_short,XRPUSDT,1774789200,2026-03-29T14:00:00+00:00,short,0.1,0.1559,-0.4491,time
cascade_short,FILUSDT,1774789200,2026-03-29T14:00:00+00:00,short,0.1,0.1222,-1.1244,stop
cascade_short,FETUSDT,1774789200,2026-03-29T14:00:00+00:00,short,0.1,0.1245,0.3542,time
cascade_short,ENAUSDT,1774789200,2026-03-29T14:00:00+00:00,short,0.35,0.419,-1.1138,stop
cascade_short,APTUSDT,1774796400,2026-03-29T16:00:00+00:00,short,0.1,0.1182,-1.1797,stop
cascade_short,WLDUSDT,1774800000,2026-03-29T17:00:00+00:00,short,0.1,0.1136,-1.1013,stop
cascade_short,1000LUNCUSDT,1774807200,2026-03-29T19:00:00+00:00,short,0.2,0.2796,-1.163,stop
cascade_short,XRPUSDT,1774810800,2026-03-29T20:00:00+00:00,short,0.1,0.1421,-1.3146,stop
cascade_short,ARBUSDT,1774821600,2026-03-29T23:00:00+00:00,short,0.35,0.7288,-1.0585,stop
cascade_short,FETUSDT,1774821600,2026-03-29T23:00:00+00:00,short,0.2,0.277,-1.0492,stop
cascade_short,XLMUSDT,1774821600,2026-03-29T23:00:00+00:00,short,0.35,0.3598,-1.0896,stop
cascade_short,FILUSDT,1774821600,2026-03-29T23:00:00+00:00,short,0.1,0.1325,-1.0612,stop
cascade_short,DOTUSDT,1774821600,2026-03-29T23:00:00+00:00,short,0.35,0.6332,-1.0659,stop
cascade_short,1000LUNCUSDT,1774821600,2026-03-29T23:00:00+00:00,short,0.35,1.3043,-1.0842,stop
cascade_short,1000PEPEUSDT,1774821600,2026-03-29T23:00:00+00:00,short,0.35,0.4869,-1.063,stop
cascade_short,ENAUSDT,1774821600,2026-03-29T23:00:00+00:00,short,0.2,0.3306,-1.0496,stop
cascade_short,WLDUSDT,1774821600,2026-03-29T23:00:00+00:00,short,0.2,0.2078,-1.0587,stop
cascade_short,ADAUSDT,1774821600,2026-03-29T23:00:00+00:00,short,0.35,0.3575,-1.066,stop
cascade_short,APTUSDT,1774821600,2026-03-29T23:00:00+00:00,short,0.2,0.2703,-1.0713,stop
squeeze_long,CHZUSDT,1774843200,2026-03-30T05:00:00+00:00,long,0.2,0.2923,0.7745,time
cascade_short,1000PEPEUSDT,1774861200,2026-03-30T10:00:00+00:00,short,0.1,0.1507,-1.2104,stop
cascade_short,CHZUSDT,1774868400,2026-03-30T12:00:00+00:00,short,0.1,0.1107,0.7645,time
cascade_short,FETUSDT,1774875600,2026-03-30T14:00:00+00:00,short,0.1,0.1172,1.1356,time
cascade_short,XRPUSDT,1774879200,2026-03-30T15:00:00+00:00,short,0.1,0.1322,1.3658,time
cascade_short,XLMUSDT,1774879200,2026-03-30T15:00:00+00:00,short,0.1,0.1669,1.153,time
cascade_short,ADAUSDT,1774890000,2026-03-30T18:00:00+00:00,short,0.1,0.1269,-1.1359,stop
cascade_short,1000LUNCUSDT,1774890000,2026-03-30T18:00:00+00:00,short,0.1,0.1876,-1.1533,stop
cascade_short,FETUSDT,1774890000,2026-03-30T18:00:00+00:00,short,0.1,0.11,-1.0781,stop
cascade_short,DOTUSDT,1774890000,2026-03-30T18:00:00+00:00,short,0.1,0.1354,-1.1283,stop
cascade_short,XLMUSDT,1774893600,2026-03-30T19:00:00+00:00,short,0.1,0.1061,-1.1646,stop
cascade_short,WLDUSDT,1774893600,2026-03-30T19:00:00+00:00,short,0.1,0.1511,-1.1309,stop
cascade_short,ENAUSDT,1774893600,2026-03-30T19:00:00+00:00,short,0.1,0.1269,-1.0782,stop
cascade_short,XRPUSDT,1774897200,2026-03-30T20:00:00+00:00,short,0.1,0.1227,-1.21,stop
cascade_short,1000PEPEUSDT,1774897200,2026-03-30T20:00:00+00:00,short,0.1,0.1591,-1.1435,stop
cascade_short,ENAUSDT,1774911600,2026-03-31T00:00:00+00:00,short,0.1,0.1454,-1.1064,stop
squeeze_long,1000PEPEUSDT,1774918800,2026-03-31T02:00:00+00:00,long,0.2,0.2355,-1.0989,stop
squeeze_long,ARBUSDT,1774918800,2026-03-31T02:00:00+00:00,long,0.35,0.5973,-1.0866,stop
cascade_short,XRPUSDT,1774944000,2026-03-31T09:00:00+00:00,short,0.2,0.2203,-1.1755,stop
cascade_short,FILUSDT,1774944000,2026-03-31T09:00:00+00:00,short,0.35,0.4173,-0.7301,time
cascade_short,1000PEPEUSDT,1774947600,2026-03-31T10:00:00+00:00,short,0.1,0.1987,-1.1162,stop
cascade_short,1000LUNCUSDT,1774947600,2026-03-31T10:00:00+00:00,short,0.2,0.2786,-1.148,stop
cascade_short,ENAUSDT,1774947600,2026-03-31T10:00:00+00:00,short,0.1,0.1893,-1.0802,stop
cascade_short,ADAUSDT,1774947600,2026-03-31T10:00:00+00:00,short,0.2,0.2596,-1.129,stop
cascade_short,DOTUSDT,1774947600,2026-03-31T10:00:00+00:00,short,0.1,0.1114,-1.1205,stop
cascade_short,XLMUSDT,1774965600,2026-03-31T15:00:00+00:00,short,0.1,0.1991,-1.0908,stop
cascade_short,ENAUSDT,1774965600,2026-03-31T15:00:00+00:00,short,0.1,0.1093,-1.0588,stop
cascade_short,FILUSDT,1774965600,2026-03-31T15:00:00+00:00,short,0.1,0.1834,-1.0735,stop
cascade_short,WLDUSDT,1774965600,2026-03-31T15:00:00+00:00,short,0.35,2.4763,-1.0665,stop
cascade_short,1000PEPEUSDT,1774965600,2026-03-31T15:00:00+00:00,short,0.1,0.1221,-1.0821,stop
cascade_short,APTUSDT,1774969200,2026-03-31T16:00:00+00:00,short,0.1,0.1749,-1.0688,stop
cascade_short,CHZUSDT,1774983600,2026-03-31T20:00:00+00:00,short,0.1,0.1035,0.7528,time
squeeze_long,1000PEPEUSDT,1774998000,2026-04-01T00:00:00+00:00,long,0.35,0.3795,-1.1602,stop
cascade_short,CHZUSDT,1775005200,2026-04-01T02:00:00+00:00,short,0.35,0.3928,-1.0885,stop
cascade_short,FILUSDT,1775005200,2026-04-01T02:00:00+00:00,short,0.35,0.675,-1.125,stop
squeeze_long,NEARUSDT,1775019600,2026-04-01T06:00:00+00:00,long,0.2,0.3137,-0.118,time
squeeze_long,XLMUSDT,1775023200,2026-04-01T07:00:00+00:00,long,0.2,0.2212,0.2552,time
squeeze_long,XRPUSDT,1775023200,2026-04-01T07:00:00+00:00,long,0.2,0.2981,-1.1725,stop
cascade_short,ENAUSDT,1775037600,2026-04-01T11:00:00+00:00,short,0.35,1.2505,-1.1181,stop
